    0.10000E-03    0.48670E+03
    0.10202E-03    0.49620E+03
    0.10408E-03    0.50589E+03
    0.10618E-03    0.51577E+03
    0.10833E-03    0.52584E+03
    0.11052E-03    0.53611E+03
    0.11275E-03    0.54659E+03
    0.11503E-03    0.55728E+03
    0.11735E-03    0.56817E+03
    0.11972E-03    0.57929E+03
    0.12214E-03    0.59062E+03
    0.12461E-03    0.60218E+03
    0.12712E-03    0.61397E+03
    0.12969E-03    0.62599E+03
    0.13231E-03    0.63825E+03
    0.13499E-03    0.65076E+03
    0.13771E-03    0.66351E+03
    0.14049E-03    0.67652E+03
    0.14333E-03    0.68979E+03
    0.14623E-03    0.70332E+03
    0.14918E-03    0.71712E+03
    0.15220E-03    0.73120E+03
    0.15527E-03    0.74556E+03
    0.15841E-03    0.76021E+03
    0.16161E-03    0.77515E+03
    0.16487E-03    0.79039E+03
    0.16820E-03    0.80593E+03
    0.17160E-03    0.82178E+03
    0.17507E-03    0.83795E+03
    0.17860E-03    0.85445E+03
    0.18221E-03    0.87127E+03
    0.18589E-03    0.88844E+03
    0.18965E-03    0.90594E+03
    0.19348E-03    0.92380E+03
    0.19739E-03    0.94201E+03
    0.20138E-03    0.96059E+03
    0.20544E-03    0.97954E+03
    0.20959E-03    0.99886E+03
    0.21383E-03    0.10186E+04
    0.21815E-03    0.10387E+04
    0.22255E-03    0.10592E+04
    0.22705E-03    0.10801E+04
    0.23164E-03    0.11014E+04
    0.23632E-03    0.11232E+04
    0.24109E-03    0.11454E+04
    0.24596E-03    0.11680E+04
    0.25093E-03    0.11911E+04
    0.25600E-03    0.12146E+04
    0.26117E-03    0.12386E+04
    0.26645E-03    0.12631E+04
    0.27183E-03    0.12881E+04
    0.27732E-03    0.13135E+04
    0.28292E-03    0.13395E+04
    0.28864E-03    0.13659E+04
    0.29447E-03    0.13929E+04
    0.30042E-03    0.14204E+04
    0.30649E-03    0.14484E+04
    0.31268E-03    0.14769E+04
    0.31899E-03    0.15060E+04
    0.32544E-03    0.15357E+04
    0.33201E-03    0.15659E+04
    0.33872E-03    0.15967E+04
    0.34556E-03    0.16281E+04
    0.35254E-03    0.16601E+04
    0.35966E-03    0.16927E+04
    0.36693E-03    0.17259E+04
    0.37434E-03    0.17597E+04
    0.38190E-03    0.17941E+04
    0.38962E-03    0.18291E+04
    0.39749E-03    0.18648E+04
    0.40552E-03    0.19012E+04
    0.41371E-03    0.19382E+04
    0.42207E-03    0.19758E+04
