#    L    TxT            TxE            TxP            TxW1           TxW2           ExT            ExE            ExP            ExW1           ExW2           PxT            PxE            PxP            PxW1           PxW2           W1xT           W1xE           W1xP           W1xW1          W1xW2          W2xT           W2xE           W2xP           W2xW1          W2xW2       
   190    0.53115E+04   -0.25015E+02    0.74821E-06    0.86493E-02    0.18802E-01   -0.25015E+02    0.67375E+00   -0.46326E-09   -0.58466E-08    0.54386E-08    0.74821E-06   -0.46326E-09    0.14971E-11    0.38939E-07    0.53571E-07    0.86493E-02   -0.58466E-08    0.38939E-07    0.42556E-01    0.10931E-02    0.18802E-01    0.54386E-08    0.53571E-07    0.10931E-02    0.67134E-02
   191    0.53285E+04   -0.24004E+02    0.73190E-06    0.85528E-02    0.18658E-01   -0.24004E+02    0.66708E+00   -0.33725E-09   -0.62580E-08    0.15197E-07    0.73190E-06   -0.33725E-09    0.14736E-11    0.38649E-07    0.53176E-07    0.85528E-02   -0.62580E-08    0.38649E-07    0.42679E-01    0.10963E-02    0.18658E-01    0.15197E-07    0.53176E-07    0.10963E-02    0.67306E-02
   192    0.53451E+04   -0.22969E+02    0.71575E-06    0.84569E-02    0.18516E-01   -0.22969E+02    0.66090E+00   -0.20993E-09   -0.67227E-08    0.25296E-07    0.71575E-06   -0.20993E-09    0.14505E-11    0.38364E-07    0.52783E-07    0.84569E-02   -0.67227E-08    0.38364E-07    0.42802E-01    0.10996E-02    0.18516E-01    0.25296E-07    0.52783E-07    0.10996E-02    0.67475E-02
   193    0.53612E+04   -0.21911E+02    0.69979E-06    0.83615E-02    0.18375E-01   -0.21911E+02    0.65526E+00   -0.82164E-10   -0.72436E-08    0.35655E-07    0.69979E-06   -0.82164E-10    0.14280E-11    0.38082E-07    0.52394E-07    0.83615E-02   -0.72436E-08    0.38082E-07    0.42925E-01    0.11028E-02    0.18375E-01    0.35655E-07    0.52394E-07    0.11028E-02    0.67643E-02
   194    0.53769E+04   -0.20828E+02    0.68404E-06    0.82667E-02    0.18235E-01   -0.20828E+02    0.65018E+00    0.45173E-10   -0.78239E-08    0.46190E-07    0.68404E-06    0.45173E-10    0.14058E-11    0.37803E-07    0.52009E-07    0.82667E-02   -0.78239E-08    0.37803E-07    0.43048E-01    0.11061E-02    0.18235E-01    0.46190E-07    0.52009E-07    0.11061E-02    0.67809E-02
   195    0.53920E+04   -0.19723E+02    0.66854E-06    0.81723E-02    0.18096E-01   -0.19723E+02    0.64570E+00    0.17121E-09   -0.84665E-08    0.56819E-07    0.66854E-06    0.17121E-09    0.13842E-11    0.37528E-07    0.51627E-07    0.81723E-02   -0.84665E-08    0.37528E-07    0.43171E-01    0.11093E-02    0.18096E-01    0.56819E-07    0.51627E-07    0.11093E-02    0.67973E-02
   196    0.54065E+04   -0.18595E+02    0.65329E-06    0.80785E-02    0.17958E-01   -0.18595E+02    0.64186E+00    0.29507E-09   -0.91746E-08    0.67459E-07    0.65329E-06    0.29507E-09    0.13629E-11    0.37257E-07    0.51248E-07    0.80785E-02   -0.91746E-08    0.37257E-07    0.43295E-01    0.11125E-02    0.17958E-01    0.67459E-07    0.51248E-07    0.11125E-02    0.68137E-02
   197    0.54206E+04   -0.17445E+02    0.63833E-06    0.79851E-02    0.17822E-01   -0.17445E+02    0.63870E+00    0.41590E-09   -0.99513E-08    0.78026E-07    0.63833E-06    0.41590E-09    0.13420E-11    0.36989E-07    0.50873E-07    0.79851E-02   -0.99513E-08    0.36989E-07    0.43418E-01    0.11158E-02    0.17822E-01    0.78026E-07    0.50873E-07    0.11158E-02    0.68299E-02
   198    0.54341E+04   -0.16272E+02    0.62367E-06    0.78922E-02    0.17687E-01   -0.16272E+02    0.63624E+00    0.53280E-09   -0.10800E-07    0.88439E-07    0.62367E-06    0.53280E-09    0.13215E-11    0.36724E-07    0.50502E-07    0.78922E-02   -0.10800E-07    0.36724E-07    0.43542E-01    0.11190E-02    0.17687E-01    0.88439E-07    0.50502E-07    0.11190E-02    0.68460E-02
   199    0.54472E+04   -0.15077E+02    0.60934E-06    0.77997E-02    0.17553E-01   -0.15077E+02    0.63452E+00    0.64492E-09   -0.11722E-07    0.98615E-07    0.60934E-06    0.64492E-09    0.13014E-11    0.36463E-07    0.50134E-07    0.77997E-02   -0.11722E-07    0.36463E-07    0.43667E-01    0.11222E-02    0.17553E-01    0.98615E-07    0.50134E-07    0.11222E-02    0.68621E-02
   200    0.54597E+04   -0.13862E+02    0.59537E-06    0.77076E-02    0.17421E-01   -0.13862E+02    0.63357E+00    0.75138E-09   -0.12723E-07    0.10847E-06    0.59537E-06    0.75138E-09    0.12817E-11    0.36204E-07    0.49769E-07    0.77076E-02   -0.12723E-07    0.36204E-07    0.43791E-01    0.11254E-02    0.17421E-01    0.10847E-06    0.49769E-07    0.11254E-02    0.68781E-02
   201    0.54716E+04   -0.12624E+02    0.58177E-06    0.76160E-02    0.17290E-01   -0.12624E+02    0.63345E+00    0.85148E-09   -0.13804E-07    0.11794E-06    0.58177E-06    0.85148E-09    0.12623E-11    0.35950E-07    0.49409E-07    0.76160E-02   -0.13804E-07    0.35950E-07    0.43916E-01    0.11287E-02    0.17290E-01    0.11794E-06    0.49409E-07    0.11287E-02    0.68941E-02
   202    0.54831E+04   -0.11366E+02    0.56854E-06    0.75247E-02    0.17160E-01   -0.11366E+02    0.63415E+00    0.94519E-09   -0.14962E-07    0.12701E-06    0.56854E-06    0.94519E-09    0.12433E-11    0.35698E-07    0.49052E-07    0.75247E-02   -0.14962E-07    0.35698E-07    0.44042E-01    0.11319E-02    0.17160E-01    0.12701E-06    0.49052E-07    0.11319E-02    0.69101E-02
   203    0.54939E+04   -0.10088E+02    0.55567E-06    0.74338E-02    0.17031E-01   -0.10088E+02    0.63575E+00    0.10327E-08   -0.16195E-07    0.13569E-06    0.55567E-06    0.10327E-08    0.12246E-11    0.35450E-07    0.48699E-07    0.74338E-02   -0.16195E-07    0.35450E-07    0.44168E-01    0.11351E-02    0.17031E-01    0.13569E-06    0.48699E-07    0.11351E-02    0.69260E-02
   204    0.55041E+04   -0.87905E+01    0.54315E-06    0.73434E-02    0.16904E-01   -0.87905E+01    0.63827E+00    0.11140E-08   -0.17499E-07    0.14398E-06    0.54315E-06    0.11140E-08    0.12063E-11    0.35204E-07    0.48349E-07    0.73434E-02   -0.17499E-07    0.35204E-07    0.44294E-01    0.11383E-02    0.16904E-01    0.14398E-06    0.48349E-07    0.11383E-02    0.69419E-02
   205    0.55137E+04   -0.74731E+01    0.53099E-06    0.72534E-02    0.16778E-01   -0.74731E+01    0.64174E+00    0.11894E-08   -0.18873E-07    0.15189E-06    0.53099E-06    0.11894E-08    0.11883E-11    0.34962E-07    0.48003E-07    0.72534E-02   -0.18873E-07    0.34962E-07    0.44421E-01    0.11415E-02    0.16778E-01    0.15189E-06    0.48003E-07    0.11415E-02    0.69578E-02
   206    0.55227E+04   -0.61365E+01    0.51916E-06    0.71637E-02    0.16653E-01   -0.61365E+01    0.64620E+00    0.12590E-08   -0.20312E-07    0.15942E-06    0.51916E-06    0.12590E-08    0.11706E-11    0.34723E-07    0.47660E-07    0.71637E-02   -0.20312E-07    0.34723E-07    0.44548E-01    0.11447E-02    0.16653E-01    0.15942E-06    0.47660E-07    0.11447E-02    0.69737E-02
   207    0.55312E+04   -0.47813E+01    0.50767E-06    0.70745E-02    0.16529E-01   -0.47813E+01    0.65167E+00    0.13229E-08   -0.21813E-07    0.16659E-06    0.50767E-06    0.13229E-08    0.11533E-11    0.34487E-07    0.47321E-07    0.70745E-02   -0.21813E-07    0.34487E-07    0.44675E-01    0.11480E-02    0.16529E-01    0.16659E-06    0.47321E-07    0.11480E-02    0.69895E-02
   208    0.55390E+04   -0.34079E+01    0.49651E-06    0.69858E-02    0.16407E-01   -0.34079E+01    0.65821E+00    0.13812E-08   -0.23374E-07    0.17339E-06    0.49651E-06    0.13812E-08    0.11362E-11    0.34254E-07    0.46985E-07    0.69858E-02   -0.23374E-07    0.34254E-07    0.44803E-01    0.11512E-02    0.16407E-01    0.17339E-06    0.46985E-07    0.11512E-02    0.70054E-02
   209    0.55461E+04   -0.20167E+01    0.48566E-06    0.68974E-02    0.16286E-01   -0.20167E+01    0.66584E+00    0.14341E-08   -0.24992E-07    0.17982E-06    0.48566E-06    0.14341E-08    0.11195E-11    0.34024E-07    0.46653E-07    0.68974E-02   -0.24992E-07    0.34024E-07    0.44931E-01    0.11544E-02    0.16286E-01    0.17982E-06    0.46653E-07    0.11544E-02    0.70212E-02
   210    0.55527E+04   -0.60850E+00    0.47513E-06    0.68095E-02    0.16166E-01   -0.60850E+00    0.67461E+00    0.14818E-08   -0.26663E-07    0.18591E-06    0.47513E-06    0.14818E-08    0.11031E-11    0.33797E-07    0.46324E-07    0.68095E-02   -0.26663E-07    0.33797E-07    0.45060E-01    0.11576E-02    0.16166E-01    0.18591E-06    0.46324E-07    0.11576E-02    0.70371E-02
   211    0.55587E+04    0.81654E+00    0.46491E-06    0.67220E-02    0.16048E-01    0.81654E+00    0.68454E+00    0.15244E-08   -0.28384E-07    0.19165E-06    0.46491E-06    0.15244E-08    0.10870E-11    0.33572E-07    0.45999E-07    0.67220E-02   -0.28384E-07    0.33572E-07    0.45189E-01    0.11608E-02    0.16048E-01    0.19165E-06    0.45999E-07    0.11608E-02    0.70529E-02
   212    0.55639E+04    0.22575E+01    0.45498E-06    0.66349E-02    0.15930E-01    0.22575E+01    0.69567E+00    0.15620E-08   -0.30153E-07    0.19704E-06    0.45498E-06    0.15620E-08    0.10712E-11    0.33351E-07    0.45677E-07    0.66349E-02   -0.30153E-07    0.33351E-07    0.45318E-01    0.11640E-02    0.15930E-01    0.19704E-06    0.45677E-07    0.11640E-02    0.70688E-02
   213    0.55687E+04    0.37146E+01    0.44535E-06    0.65482E-02    0.15814E-01    0.37146E+01    0.70803E+00    0.15948E-08   -0.31967E-07    0.20209E-06    0.44535E-06    0.15948E-08    0.10557E-11    0.33132E-07    0.45358E-07    0.65482E-02   -0.31967E-07    0.33132E-07    0.45448E-01    0.11672E-02    0.15814E-01    0.20209E-06    0.45358E-07    0.11672E-02    0.70846E-02
   214    0.55728E+04    0.51864E+01    0.43600E-06    0.64620E-02    0.15699E-01    0.51864E+01    0.72163E+00    0.16228E-08   -0.33821E-07    0.20681E-06    0.43600E-06    0.16228E-08    0.10405E-11    0.32916E-07    0.45043E-07    0.64620E-02   -0.33821E-07    0.32916E-07    0.45577E-01    0.11704E-02    0.15699E-01    0.20681E-06    0.45043E-07    0.11704E-02    0.71005E-02
   215    0.55762E+04    0.66723E+01    0.42692E-06    0.63762E-02    0.15586E-01    0.66723E+01    0.73665E+00    0.16464E-08   -0.35714E-07    0.21121E-06    0.42692E-06    0.16464E-08    0.10255E-11    0.32703E-07    0.44731E-07    0.63762E-02   -0.35714E-07    0.32703E-07    0.45708E-01    0.11736E-02    0.15586E-01    0.21121E-06    0.44731E-07    0.11736E-02    0.71164E-02
   216    0.55791E+04    0.81729E+01    0.41812E-06    0.62909E-02    0.15473E-01    0.81729E+01    0.75291E+00    0.16655E-08   -0.37642E-07    0.21528E-06    0.41812E-06    0.16655E-08    0.10109E-11    0.32492E-07    0.44423E-07    0.62909E-02   -0.37642E-07    0.32492E-07    0.45838E-01    0.11768E-02    0.15473E-01    0.21528E-06    0.44423E-07    0.11768E-02    0.71323E-02
   217    0.55814E+04    0.96861E+01    0.40958E-06    0.62060E-02    0.15362E-01    0.96861E+01    0.77055E+00    0.16803E-08   -0.39602E-07    0.21904E-06    0.40958E-06    0.16803E-08    0.99651E-12    0.32284E-07    0.44117E-07    0.62060E-02   -0.39602E-07    0.32284E-07    0.45969E-01    0.11800E-02    0.15362E-01    0.21904E-06    0.44117E-07    0.11800E-02    0.71482E-02
   218    0.55830E+04    0.11212E+02    0.40130E-06    0.61215E-02    0.15252E-01    0.11212E+02    0.78959E+00    0.16911E-08   -0.41592E-07    0.22248E-06    0.40130E-06    0.16911E-08    0.98240E-12    0.32079E-07    0.43815E-07    0.61215E-02   -0.41592E-07    0.32079E-07    0.46100E-01    0.11832E-02    0.15252E-01    0.22248E-06    0.43815E-07    0.11832E-02    0.71641E-02
   219    0.55841E+04    0.12752E+02    0.39327E-06    0.60375E-02    0.15143E-01    0.12752E+02    0.81002E+00    0.16978E-08   -0.43608E-07    0.22562E-06    0.39327E-06    0.16978E-08    0.96856E-12    0.31876E-07    0.43516E-07    0.60375E-02   -0.43608E-07    0.31876E-07    0.46232E-01    0.11864E-02    0.15143E-01    0.22562E-06    0.43516E-07    0.11864E-02    0.71801E-02
   220    0.55845E+04    0.14301E+02    0.38548E-06    0.59540E-02    0.15035E-01    0.14301E+02    0.83198E+00    0.17007E-08   -0.45646E-07    0.22846E-06    0.38548E-06    0.17007E-08    0.95499E-12    0.31676E-07    0.43221E-07    0.59540E-02   -0.45646E-07    0.31676E-07    0.46363E-01    0.11896E-02    0.15035E-01    0.22846E-06    0.43221E-07    0.11896E-02    0.71961E-02
   221    0.55844E+04    0.15862E+02    0.37792E-06    0.58709E-02    0.14929E-01    0.15862E+02    0.85541E+00    0.16999E-08   -0.47705E-07    0.23101E-06    0.37792E-06    0.16999E-08    0.94167E-12    0.31478E-07    0.42928E-07    0.58709E-02   -0.47705E-07    0.31478E-07    0.46495E-01    0.11928E-02    0.14929E-01    0.23101E-06    0.42928E-07    0.11928E-02    0.72121E-02
   222    0.55837E+04    0.17433E+02    0.37059E-06    0.57882E-02    0.14823E-01    0.17433E+02    0.88044E+00    0.16955E-08   -0.49781E-07    0.23326E-06    0.37059E-06    0.16955E-08    0.92860E-12    0.31283E-07    0.42639E-07    0.57882E-02   -0.49781E-07    0.31283E-07    0.46628E-01    0.11960E-02    0.14823E-01    0.23326E-06    0.42639E-07    0.11960E-02    0.72282E-02
   223    0.55822E+04    0.19015E+02    0.36349E-06    0.57060E-02    0.14719E-01    0.19015E+02    0.90702E+00    0.16877E-08   -0.51871E-07    0.23523E-06    0.36349E-06    0.16877E-08    0.91578E-12    0.31090E-07    0.42353E-07    0.57060E-02   -0.51871E-07    0.31090E-07    0.46760E-01    0.11992E-02    0.14719E-01    0.23523E-06    0.42353E-07    0.11992E-02    0.72443E-02
   224    0.55803E+04    0.20604E+02    0.35660E-06    0.56243E-02    0.14616E-01    0.20604E+02    0.93512E+00    0.16767E-08   -0.53971E-07    0.23692E-06    0.35660E-06    0.16767E-08    0.90321E-12    0.30899E-07    0.42070E-07    0.56243E-02   -0.53971E-07    0.30899E-07    0.46893E-01    0.12024E-02    0.14616E-01    0.23692E-06    0.42070E-07    0.12024E-02    0.72605E-02
   225    0.55778E+04    0.22204E+02    0.34991E-06    0.55430E-02    0.14514E-01    0.22204E+02    0.96491E+00    0.16625E-08   -0.56080E-07    0.23834E-06    0.34991E-06    0.16625E-08    0.89087E-12    0.30711E-07    0.41790E-07    0.55430E-02   -0.56080E-07    0.30711E-07    0.47026E-01    0.12057E-02    0.14514E-01    0.23834E-06    0.41790E-07    0.12057E-02    0.72767E-02
   226    0.55746E+04    0.23810E+02    0.34343E-06    0.54622E-02    0.14414E-01    0.23810E+02    0.99637E+00    0.16453E-08   -0.58194E-07    0.23949E-06    0.34343E-06    0.16453E-08    0.87876E-12    0.30525E-07    0.41513E-07    0.54622E-02   -0.58194E-07    0.30525E-07    0.47159E-01    0.12089E-02    0.14414E-01    0.23949E-06    0.41513E-07    0.12089E-02    0.72929E-02
   227    0.55708E+04    0.25423E+02    0.33714E-06    0.53818E-02    0.14314E-01    0.25423E+02    0.10295E+01    0.16252E-08   -0.60309E-07    0.24038E-06    0.33714E-06    0.16252E-08    0.86688E-12    0.30342E-07    0.41239E-07    0.53818E-02   -0.60309E-07    0.30342E-07    0.47292E-01    0.12121E-02    0.14314E-01    0.24038E-06    0.41239E-07    0.12121E-02    0.73092E-02
   228    0.55665E+04    0.27044E+02    0.33103E-06    0.53019E-02    0.14216E-01    0.27044E+02    0.10643E+01    0.16025E-08   -0.62423E-07    0.24101E-06    0.33103E-06    0.16025E-08    0.85522E-12    0.30161E-07    0.40968E-07    0.53019E-02   -0.62423E-07    0.30161E-07    0.47426E-01    0.12153E-02    0.14216E-01    0.24101E-06    0.40968E-07    0.12153E-02    0.73256E-02
   229    0.55615E+04    0.28669E+02    0.32510E-06    0.52225E-02    0.14118E-01    0.28669E+02    0.11009E+01    0.15772E-08   -0.64533E-07    0.24139E-06    0.32510E-06    0.15772E-08    0.84378E-12    0.29981E-07    0.40700E-07    0.52225E-02   -0.64533E-07    0.29981E-07    0.47560E-01    0.12185E-02    0.14118E-01    0.24139E-06    0.40700E-07    0.12185E-02    0.73420E-02
   230    0.55559E+04    0.30300E+02    0.31935E-06    0.51436E-02    0.14022E-01    0.30300E+02    0.11392E+01    0.15494E-08   -0.66636E-07    0.24152E-06    0.31935E-06    0.15494E-08    0.83256E-12    0.29804E-07    0.40436E-07    0.51436E-02   -0.66636E-07    0.29804E-07    0.47694E-01    0.12217E-02    0.14022E-01    0.24152E-06    0.40436E-07    0.12217E-02    0.73585E-02
   231    0.55497E+04    0.31936E+02    0.31376E-06    0.50651E-02    0.13927E-01    0.31936E+02    0.11794E+01    0.15194E-08   -0.68728E-07    0.24142E-06    0.31376E-06    0.15194E-08    0.82154E-12    0.29630E-07    0.40174E-07    0.50651E-02   -0.68728E-07    0.29630E-07    0.47828E-01    0.12249E-02    0.13927E-01    0.24142E-06    0.40174E-07    0.12249E-02    0.73751E-02
   232    0.55429E+04    0.33576E+02    0.30832E-06    0.49871E-02    0.13833E-01    0.33576E+02    0.12213E+01    0.14872E-08   -0.70807E-07    0.24107E-06    0.30832E-06    0.14872E-08    0.81073E-12    0.29457E-07    0.39915E-07    0.49871E-02   -0.70807E-07    0.29457E-07    0.47962E-01    0.12281E-02    0.13833E-01    0.24107E-06    0.39915E-07    0.12281E-02    0.73917E-02
   233    0.55355E+04    0.35218E+02    0.30304E-06    0.49096E-02    0.13740E-01    0.35218E+02    0.12652E+01    0.14530E-08   -0.72870E-07    0.24050E-06    0.30304E-06    0.14530E-08    0.80012E-12    0.29286E-07    0.39658E-07    0.49096E-02   -0.72870E-07    0.29286E-07    0.48097E-01    0.12314E-02    0.13740E-01    0.24050E-06    0.39658E-07    0.12314E-02    0.74084E-02
   234    0.55274E+04    0.36863E+02    0.29790E-06    0.48326E-02    0.13648E-01    0.36863E+02    0.13109E+01    0.14169E-08   -0.74913E-07    0.23970E-06    0.29790E-06    0.14169E-08    0.78970E-12    0.29117E-07    0.39405E-07    0.48326E-02   -0.74913E-07    0.29117E-07    0.48232E-01    0.12346E-02    0.13648E-01    0.23970E-06    0.39405E-07    0.12346E-02    0.74252E-02
   235    0.55188E+04    0.38509E+02    0.29290E-06    0.47561E-02    0.13558E-01    0.38509E+02    0.13584E+01    0.13792E-08   -0.76934E-07    0.23868E-06    0.29290E-06    0.13792E-08    0.77947E-12    0.28950E-07    0.39155E-07    0.47561E-02   -0.76934E-07    0.28950E-07    0.48367E-01    0.12378E-02    0.13558E-01    0.23868E-06    0.39155E-07    0.12378E-02    0.74420E-02
   236    0.55095E+04    0.40156E+02    0.28803E-06    0.46800E-02    0.13468E-01    0.40156E+02    0.14079E+01    0.13398E-08   -0.78929E-07    0.23745E-06    0.28803E-06    0.13398E-08    0.76942E-12    0.28786E-07    0.38907E-07    0.46800E-02   -0.78929E-07    0.28786E-07    0.48502E-01    0.12410E-02    0.13468E-01    0.23745E-06    0.38907E-07    0.12410E-02    0.74589E-02
   237    0.54997E+04    0.41804E+02    0.28327E-06    0.46045E-02    0.13380E-01    0.41804E+02    0.14594E+01    0.12990E-08   -0.80896E-07    0.23601E-06    0.28327E-06    0.12990E-08    0.75956E-12    0.28623E-07    0.38662E-07    0.46045E-02   -0.80896E-07    0.28623E-07    0.48637E-01    0.12443E-02    0.13380E-01    0.23601E-06    0.38662E-07    0.12443E-02    0.74760E-02
   238    0.54892E+04    0.43451E+02    0.27864E-06    0.45294E-02    0.13292E-01    0.43451E+02    0.15129E+01    0.12570E-08   -0.82831E-07    0.23437E-06    0.27864E-06    0.12570E-08    0.74986E-12    0.28462E-07    0.38420E-07    0.45294E-02   -0.82831E-07    0.28462E-07    0.48772E-01    0.12475E-02    0.13292E-01    0.23437E-06    0.38420E-07    0.12475E-02    0.74931E-02
   239    0.54782E+04    0.45097E+02    0.27411E-06    0.44549E-02    0.13206E-01    0.45097E+02    0.15683E+01    0.12137E-08   -0.84731E-07    0.23253E-06    0.27411E-06    0.12137E-08    0.74034E-12    0.28302E-07    0.38181E-07    0.44549E-02   -0.84731E-07    0.28302E-07    0.48907E-01    0.12507E-02    0.13206E-01    0.23253E-06    0.38181E-07    0.12507E-02    0.75103E-02
   240    0.54665E+04    0.46741E+02    0.26968E-06    0.43808E-02    0.13121E-01    0.46741E+02    0.16256E+01    0.11695E-08   -0.86594E-07    0.23049E-06    0.26968E-06    0.11695E-08    0.73099E-12    0.28145E-07    0.37944E-07    0.43808E-02   -0.86594E-07    0.28145E-07    0.49043E-01    0.12540E-02    0.13121E-01    0.23049E-06    0.37944E-07    0.12540E-02    0.75276E-02
   241    0.54543E+04    0.48382E+02    0.26535E-06    0.43072E-02    0.13036E-01    0.48382E+02    0.16851E+01    0.11243E-08   -0.88416E-07    0.22827E-06    0.26535E-06    0.11243E-08    0.72179E-12    0.27989E-07    0.37710E-07    0.43072E-02   -0.88416E-07    0.27989E-07    0.49179E-01    0.12572E-02    0.13036E-01    0.22827E-06    0.37710E-07    0.12572E-02    0.75450E-02
   242    0.54415E+04    0.50020E+02    0.26111E-06    0.42342E-02    0.12953E-01    0.50020E+02    0.17465E+01    0.10785E-08   -0.90195E-07    0.22587E-06    0.26111E-06    0.10785E-08    0.71275E-12    0.27835E-07    0.37479E-07    0.42342E-02   -0.90195E-07    0.27835E-07    0.49314E-01    0.12604E-02    0.12953E-01    0.22587E-06    0.37479E-07    0.12604E-02    0.75625E-02
   243    0.54282E+04    0.51654E+02    0.25694E-06    0.41616E-02    0.12871E-01    0.51654E+02    0.18100E+01    0.10320E-08   -0.91926E-07    0.22329E-06    0.25694E-06    0.10320E-08    0.70386E-12    0.27682E-07    0.37251E-07    0.41616E-02   -0.91926E-07    0.27682E-07    0.49450E-01    0.12637E-02    0.12871E-01    0.22329E-06    0.37251E-07    0.12637E-02    0.75801E-02
   244    0.54142E+04    0.53284E+02    0.25285E-06    0.40895E-02    0.12790E-01    0.53284E+02    0.18756E+01    0.98513E-09   -0.93608E-07    0.22054E-06    0.25285E-06    0.98513E-09    0.69512E-12    0.27532E-07    0.37025E-07    0.40895E-02   -0.93608E-07    0.27532E-07    0.49586E-01    0.12669E-02    0.12790E-01    0.22054E-06    0.37025E-07    0.12669E-02    0.75979E-02
   245    0.53997E+04    0.54908E+02    0.24882E-06    0.40180E-02    0.12710E-01    0.54908E+02    0.19433E+01    0.93793E-09   -0.95237E-07    0.21763E-06    0.24882E-06    0.93793E-09    0.68651E-12    0.27382E-07    0.36801E-07    0.40180E-02   -0.95237E-07    0.27382E-07    0.49722E-01    0.12702E-02    0.12710E-01    0.21763E-06    0.36801E-07    0.12702E-02    0.76157E-02
   246    0.53846E+04    0.56526E+02    0.24486E-06    0.39470E-02    0.12631E-01    0.56526E+02    0.20130E+01    0.89057E-09   -0.96811E-07    0.21455E-06    0.24486E-06    0.89057E-09    0.67804E-12    0.27235E-07    0.36580E-07    0.39470E-02   -0.96811E-07    0.27235E-07    0.49858E-01    0.12734E-02    0.12631E-01    0.21455E-06    0.36580E-07    0.12734E-02    0.76337E-02
   247    0.53690E+04    0.58136E+02    0.24094E-06    0.38765E-02    0.12553E-01    0.58136E+02    0.20849E+01    0.84318E-09   -0.98325E-07    0.21132E-06    0.24094E-06    0.84318E-09    0.66971E-12    0.27089E-07    0.36362E-07    0.38765E-02   -0.98325E-07    0.27089E-07    0.49994E-01    0.12767E-02    0.12553E-01    0.21132E-06    0.36362E-07    0.12767E-02    0.76518E-02
   248    0.53528E+04    0.59740E+02    0.23707E-06    0.38065E-02    0.12476E-01    0.59740E+02    0.21591E+01    0.79591E-09   -0.99777E-07    0.20795E-06    0.23707E-06    0.79591E-09    0.66150E-12    0.26944E-07    0.36147E-07    0.38065E-02   -0.99777E-07    0.26944E-07    0.50130E-01    0.12800E-02    0.12476E-01    0.20795E-06    0.36147E-07    0.12800E-02    0.76700E-02
   249    0.53362E+04    0.61335E+02    0.23324E-06    0.37370E-02    0.12400E-01    0.61335E+02    0.22352E+01    0.74890E-09   -0.10116E-06    0.20442E-06    0.23324E-06    0.74890E-09    0.65341E-12    0.26801E-07    0.35933E-07    0.37370E-02   -0.10116E-06    0.26801E-07    0.50266E-01    0.12832E-02    0.12400E-01    0.20442E-06    0.35933E-07    0.12832E-02    0.76883E-02
   250    0.53190E+04    0.62921E+02    0.22943E-06    0.36680E-02    0.12325E-01    0.62921E+02    0.23136E+01    0.70229E-09   -0.10248E-06    0.20076E-06    0.22943E-06    0.70229E-09    0.64544E-12    0.26659E-07    0.35723E-07    0.36680E-02   -0.10248E-06    0.26659E-07    0.50402E-01    0.12865E-02    0.12325E-01    0.20076E-06    0.35723E-07    0.12865E-02    0.77067E-02
   251    0.53013E+04    0.64497E+02    0.22565E-06    0.35996E-02    0.12251E-01    0.64497E+02    0.23941E+01    0.65619E-09   -0.10373E-06    0.19697E-06    0.22565E-06    0.65619E-09    0.63758E-12    0.26518E-07    0.35514E-07    0.35996E-02   -0.10373E-06    0.26518E-07    0.50539E-01    0.12898E-02    0.12251E-01    0.19697E-06    0.35514E-07    0.12898E-02    0.77253E-02
   252    0.52830E+04    0.66064E+02    0.22190E-06    0.35317E-02    0.12178E-01    0.66064E+02    0.24768E+01    0.61063E-09   -0.10491E-06    0.19305E-06    0.22190E-06    0.61063E-09    0.62984E-12    0.26379E-07    0.35309E-07    0.35317E-02   -0.10491E-06    0.26379E-07    0.50675E-01    0.12930E-02    0.12178E-01    0.19305E-06    0.35309E-07    0.12930E-02    0.77440E-02
   253    0.52644E+04    0.67618E+02    0.21817E-06    0.34643E-02    0.12105E-01    0.67618E+02    0.25615E+01    0.56557E-09   -0.10602E-06    0.18902E-06    0.21817E-06    0.56557E-09    0.62220E-12    0.26242E-07    0.35105E-07    0.34643E-02   -0.10602E-06    0.26242E-07    0.50811E-01    0.12963E-02    0.12105E-01    0.18902E-06    0.35105E-07    0.12963E-02    0.77629E-02
   254    0.52451E+04    0.69161E+02    0.21447E-06    0.33975E-02    0.12034E-01    0.69161E+02    0.26486E+01    0.52102E-09   -0.10705E-06    0.18487E-06    0.21447E-06    0.52102E-09    0.61467E-12    0.26105E-07    0.34904E-07    0.33975E-02   -0.10705E-06    0.26105E-07    0.50947E-01    0.12996E-02    0.12034E-01    0.18487E-06    0.34904E-07    0.12996E-02    0.77818E-02
   255    0.52254E+04    0.70692E+02    0.21079E-06    0.33313E-02    0.11964E-01    0.70692E+02    0.27377E+01    0.47695E-09   -0.10802E-06    0.18062E-06    0.21079E-06    0.47695E-09    0.60725E-12    0.25970E-07    0.34705E-07    0.33313E-02   -0.10802E-06    0.25970E-07    0.51084E-01    0.13029E-02    0.11964E-01    0.18062E-06    0.34705E-07    0.13029E-02    0.78009E-02
   256    0.52052E+04    0.72212E+02    0.20714E-06    0.32655E-02    0.11895E-01    0.72212E+02    0.28292E+01    0.43335E-09   -0.10891E-06    0.17627E-06    0.20714E-06    0.43335E-09    0.59993E-12    0.25836E-07    0.34509E-07    0.32655E-02   -0.10891E-06    0.25836E-07    0.51220E-01    0.13062E-02    0.11895E-01    0.17627E-06    0.34509E-07    0.13062E-02    0.78200E-02
