#    L    TxT            TxE            TxP            TxW1           TxW2           ExT            ExE            ExP            ExW1           ExW2           PxT            PxE            PxP            PxW1           PxW2           W1xT           W1xE           W1xP           W1xW1          W1xW2          W2xT           W2xE           W2xP           W2xW1          W2xW2       
   193    0.53612E+04   -0.21911E+02    0.69977E-06    0.83608E-02    0.17424E-01   -0.21911E+02    0.65525E+00   -0.82068E-10   -0.72455E-08    0.33529E-07    0.69977E-06   -0.82068E-10    0.14279E-11    0.38093E-07    0.49006E-07    0.83608E-02   -0.72455E-08    0.38093E-07    0.42951E-01    0.15526E-03    0.17424E-01    0.33529E-07    0.49006E-07    0.15526E-03    0.62625E-02
   194    0.53769E+04   -0.20829E+02    0.68403E-06    0.82660E-02    0.17292E-01   -0.20829E+02    0.65017E+00    0.45263E-10   -0.78260E-08    0.43422E-07    0.68403E-06    0.45263E-10    0.14058E-11    0.37814E-07    0.48645E-07    0.82660E-02   -0.78260E-08    0.37814E-07    0.43074E-01    0.15565E-03    0.17292E-01    0.43422E-07    0.48645E-07    0.15565E-03    0.62777E-02
   195    0.53920E+04   -0.19724E+02    0.66852E-06    0.81717E-02    0.17161E-01   -0.19724E+02    0.64570E+00    0.17129E-09   -0.84690E-08    0.53416E-07    0.66852E-06    0.17129E-09    0.13841E-11    0.37539E-07    0.48287E-07    0.81717E-02   -0.84690E-08    0.37539E-07    0.43197E-01    0.15603E-03    0.17161E-01    0.53416E-07    0.48287E-07    0.15603E-03    0.62928E-02
   196    0.54065E+04   -0.18596E+02    0.65327E-06    0.80778E-02    0.17032E-01   -0.18596E+02    0.64185E+00    0.29515E-09   -0.91774E-08    0.63436E-07    0.65327E-06    0.29515E-09    0.13628E-11    0.37268E-07    0.47933E-07    0.80778E-02   -0.91774E-08    0.37268E-07    0.43320E-01    0.15641E-03    0.17032E-01    0.63436E-07    0.47933E-07    0.15641E-03    0.63077E-02
   197    0.54205E+04   -0.17445E+02    0.63831E-06    0.79845E-02    0.16903E-01   -0.17445E+02    0.63869E+00    0.41597E-09   -0.99544E-08    0.73403E-07    0.63831E-06    0.41597E-09    0.13420E-11    0.36999E-07    0.47581E-07    0.79845E-02   -0.99544E-08    0.36999E-07    0.43444E-01    0.15679E-03    0.16903E-01    0.73403E-07    0.47581E-07    0.15679E-03    0.63225E-02
   198    0.54341E+04   -0.16272E+02    0.62366E-06    0.78915E-02    0.16776E-01   -0.16272E+02    0.63624E+00    0.53287E-09   -0.10803E-07    0.83238E-07    0.62366E-06    0.53287E-09    0.13215E-11    0.36735E-07    0.47233E-07    0.78915E-02   -0.10803E-07    0.36735E-07    0.43568E-01    0.15716E-03    0.16776E-01    0.83238E-07    0.47233E-07    0.15716E-03    0.63372E-02
   199    0.54471E+04   -0.15078E+02    0.60933E-06    0.77991E-02    0.16650E-01   -0.15078E+02    0.63452E+00    0.64498E-09   -0.11726E-07    0.92865E-07    0.60933E-06    0.64498E-09    0.13014E-11    0.36473E-07    0.46888E-07    0.77991E-02   -0.11726E-07    0.36473E-07    0.43692E-01    0.15753E-03    0.16650E-01    0.92865E-07    0.46888E-07    0.15753E-03    0.63519E-02
   200    0.54596E+04   -0.13862E+02    0.59536E-06    0.77070E-02    0.16526E-01   -0.13862E+02    0.63357E+00    0.75144E-09   -0.12728E-07    0.10220E-06    0.59536E-06    0.75144E-09    0.12817E-11    0.36215E-07    0.46547E-07    0.77070E-02   -0.12728E-07    0.36215E-07    0.43816E-01    0.15789E-03    0.16526E-01    0.10220E-06    0.46547E-07    0.15789E-03    0.63665E-02
   201    0.54716E+04   -0.12625E+02    0.58176E-06    0.76154E-02    0.16402E-01   -0.12625E+02    0.63344E+00    0.85153E-09   -0.13808E-07    0.11119E-06    0.58176E-06    0.85153E-09    0.12623E-11    0.35961E-07    0.46209E-07    0.76154E-02   -0.13808E-07    0.35961E-07    0.43941E-01    0.15825E-03    0.16402E-01    0.11119E-06    0.46209E-07    0.15825E-03    0.63811E-02
   202    0.54830E+04   -0.11367E+02    0.56853E-06    0.75241E-02    0.16280E-01   -0.11367E+02    0.63415E+00    0.94523E-09   -0.14967E-07    0.11982E-06    0.56853E-06    0.94523E-09    0.12433E-11    0.35709E-07    0.45874E-07    0.75241E-02   -0.14967E-07    0.35709E-07    0.44067E-01    0.15860E-03    0.16280E-01    0.11982E-06    0.45874E-07    0.15860E-03    0.63956E-02
   203    0.54938E+04   -0.10088E+02    0.55566E-06    0.74333E-02    0.16158E-01   -0.10088E+02    0.63575E+00    0.10327E-08   -0.16201E-07    0.12809E-06    0.55566E-06    0.10327E-08    0.12246E-11    0.35461E-07    0.45543E-07    0.74333E-02   -0.16201E-07    0.35461E-07    0.44193E-01    0.15895E-03    0.16158E-01    0.12809E-06    0.45543E-07    0.15895E-03    0.64101E-02
   204    0.55040E+04   -0.87908E+01    0.54314E-06    0.73428E-02    0.16038E-01   -0.87908E+01    0.63826E+00    0.11140E-08   -0.17506E-07    0.13601E-06    0.54314E-06    0.11140E-08    0.12063E-11    0.35215E-07    0.45215E-07    0.73428E-02   -0.17506E-07    0.35215E-07    0.44319E-01    0.15929E-03    0.16038E-01    0.13601E-06    0.45215E-07    0.15929E-03    0.64246E-02
   205    0.55137E+04   -0.74733E+01    0.53098E-06    0.72528E-02    0.15920E-01   -0.74733E+01    0.64173E+00    0.11894E-08   -0.18880E-07    0.14358E-06    0.53098E-06    0.11894E-08    0.11883E-11    0.34973E-07    0.44890E-07    0.72528E-02   -0.18880E-07    0.34973E-07    0.44446E-01    0.15963E-03    0.15920E-01    0.14358E-06    0.44890E-07    0.15963E-03    0.64391E-02
   206    0.55227E+04   -0.61367E+01    0.51915E-06    0.71632E-02    0.15802E-01   -0.61367E+01    0.64620E+00    0.12590E-08   -0.20319E-07    0.15081E-06    0.51915E-06    0.12590E-08    0.11706E-11    0.34734E-07    0.44569E-07    0.71632E-02   -0.20319E-07    0.34734E-07    0.44573E-01    0.15997E-03    0.15802E-01    0.15081E-06    0.44569E-07    0.15997E-03    0.64535E-02
   207    0.55311E+04   -0.47815E+01    0.50766E-06    0.70740E-02    0.15686E-01   -0.47815E+01    0.65167E+00    0.13229E-08   -0.21821E-07    0.15770E-06    0.50766E-06    0.13229E-08    0.11532E-11    0.34498E-07    0.44251E-07    0.70740E-02   -0.21821E-07    0.34498E-07    0.44700E-01    0.16030E-03    0.15686E-01    0.15770E-06    0.44251E-07    0.16030E-03    0.64679E-02
   208    0.55389E+04   -0.34080E+01    0.49650E-06    0.69852E-02    0.15570E-01   -0.34080E+01    0.65821E+00    0.13812E-08   -0.23383E-07    0.16426E-06    0.49650E-06    0.13812E-08    0.11362E-11    0.34265E-07    0.43936E-07    0.69852E-02   -0.23383E-07    0.34265E-07    0.44828E-01    0.16062E-03    0.15570E-01    0.16426E-06    0.43936E-07    0.16062E-03    0.64823E-02
   209    0.55461E+04   -0.20168E+01    0.48566E-06    0.68969E-02    0.15456E-01   -0.20168E+01    0.66584E+00    0.14342E-08   -0.25001E-07    0.17049E-06    0.48566E-06    0.14342E-08    0.11195E-11    0.34035E-07    0.43624E-07    0.68969E-02   -0.25001E-07    0.34035E-07    0.44956E-01    0.16094E-03    0.15456E-01    0.17049E-06    0.43624E-07    0.16094E-03    0.64967E-02
   210    0.55526E+04   -0.60860E+00    0.47513E-06    0.68089E-02    0.15343E-01   -0.60860E+00    0.67461E+00    0.14818E-08   -0.26673E-07    0.17640E-06    0.47513E-06    0.14818E-08    0.11031E-11    0.33807E-07    0.43316E-07    0.68089E-02   -0.26673E-07    0.33807E-07    0.45085E-01    0.16126E-03    0.15343E-01    0.17640E-06    0.43316E-07    0.16126E-03    0.65111E-02
   211    0.55586E+04    0.81647E+00    0.46490E-06    0.67214E-02    0.15232E-01    0.81647E+00    0.68454E+00    0.15244E-08   -0.28395E-07    0.18198E-06    0.46490E-06    0.15244E-08    0.10870E-11    0.33583E-07    0.43010E-07    0.67214E-02   -0.28395E-07    0.33583E-07    0.45214E-01    0.16157E-03    0.15232E-01    0.18198E-06    0.43010E-07    0.16157E-03    0.65255E-02
   212    0.55639E+04    0.22575E+01    0.45497E-06    0.66344E-02    0.15121E-01    0.22575E+01    0.69567E+00    0.15620E-08   -0.30164E-07    0.18725E-06    0.45497E-06    0.15620E-08    0.10712E-11    0.33361E-07    0.42708E-07    0.66344E-02   -0.30164E-07    0.33361E-07    0.45343E-01    0.16188E-03    0.15121E-01    0.18725E-06    0.42708E-07    0.16188E-03    0.65399E-02
   213    0.55686E+04    0.37146E+01    0.44534E-06    0.65477E-02    0.15011E-01    0.37146E+01    0.70803E+00    0.15948E-08   -0.31978E-07    0.19221E-06    0.44534E-06    0.15948E-08    0.10557E-11    0.33143E-07    0.42409E-07    0.65477E-02   -0.31978E-07    0.33143E-07    0.45472E-01    0.16219E-03    0.15011E-01    0.19221E-06    0.42409E-07    0.16219E-03    0.65543E-02
   214    0.55727E+04    0.51864E+01    0.43599E-06    0.64615E-02    0.14903E-01    0.51864E+01    0.72163E+00    0.16229E-08   -0.33834E-07    0.19686E-06    0.43599E-06    0.16229E-08    0.10404E-11    0.32927E-07    0.42113E-07    0.64615E-02   -0.33834E-07    0.32927E-07    0.45602E-01    0.16249E-03    0.14903E-01    0.19686E-06    0.42113E-07    0.16249E-03    0.65688E-02
   215    0.55762E+04    0.66724E+01    0.42692E-06    0.63757E-02    0.14796E-01    0.66724E+01    0.73665E+00    0.16464E-08   -0.35727E-07    0.20121E-06    0.42692E-06    0.16464E-08    0.10255E-11    0.32713E-07    0.41821E-07    0.63757E-02   -0.35727E-07    0.32713E-07    0.45733E-01    0.16279E-03    0.14796E-01    0.20121E-06    0.41821E-07    0.16279E-03    0.65832E-02
   216    0.55790E+04    0.81730E+01    0.41812E-06    0.62904E-02    0.14690E-01    0.81730E+01    0.75290E+00    0.16655E-08   -0.37656E-07    0.20526E-06    0.41812E-06    0.16655E-08    0.10108E-11    0.32503E-07    0.41531E-07    0.62904E-02   -0.37656E-07    0.32503E-07    0.45863E-01    0.16309E-03    0.14690E-01    0.20526E-06    0.41531E-07    0.16309E-03    0.65976E-02
   217    0.55813E+04    0.96862E+01    0.40958E-06    0.62055E-02    0.14585E-01    0.96862E+01    0.77055E+00    0.16803E-08   -0.39617E-07    0.20902E-06    0.40958E-06    0.16803E-08    0.99647E-12    0.32295E-07    0.41245E-07    0.62055E-02   -0.39617E-07    0.32295E-07    0.45994E-01    0.16338E-03    0.14585E-01    0.20902E-06    0.41245E-07    0.16338E-03    0.66121E-02
   218    0.55829E+04    0.11212E+02    0.40130E-06    0.61210E-02    0.14481E-01    0.11212E+02    0.78959E+00    0.16911E-08   -0.41607E-07    0.21250E-06    0.40130E-06    0.16911E-08    0.98237E-12    0.32089E-07    0.40961E-07    0.61210E-02   -0.41607E-07    0.32089E-07    0.46125E-01    0.16367E-03    0.14481E-01    0.21250E-06    0.40961E-07    0.16367E-03    0.66266E-02
   219    0.55840E+04    0.12752E+02    0.39326E-06    0.60370E-02    0.14378E-01    0.12752E+02    0.81002E+00    0.16978E-08   -0.43623E-07    0.21569E-06    0.39326E-06    0.16978E-08    0.96853E-12    0.31887E-07    0.40680E-07    0.60370E-02   -0.43623E-07    0.31887E-07    0.46256E-01    0.16396E-03    0.14378E-01    0.21569E-06    0.40680E-07    0.16396E-03    0.66411E-02
   220    0.55844E+04    0.14301E+02    0.38547E-06    0.59535E-02    0.14277E-01    0.14301E+02    0.83198E+00    0.17007E-08   -0.45662E-07    0.21859E-06    0.38547E-06    0.17007E-08    0.95496E-12    0.31686E-07    0.40403E-07    0.59535E-02   -0.45662E-07    0.31686E-07    0.46388E-01    0.16424E-03    0.14277E-01    0.21859E-06    0.40403E-07    0.16424E-03    0.66557E-02
   221    0.55843E+04    0.15862E+02    0.37792E-06    0.58704E-02    0.14176E-01    0.15862E+02    0.85541E+00    0.16999E-08   -0.47722E-07    0.22123E-06    0.37792E-06    0.16999E-08    0.94164E-12    0.31489E-07    0.40128E-07    0.58704E-02   -0.47722E-07    0.31489E-07    0.46520E-01    0.16453E-03    0.14176E-01    0.22123E-06    0.40128E-07    0.16453E-03    0.66702E-02
   222    0.55836E+04    0.17434E+02    0.37059E-06    0.57877E-02    0.14077E-01    0.17434E+02    0.88044E+00    0.16955E-08   -0.49798E-07    0.22359E-06    0.37059E-06    0.16955E-08    0.92857E-12    0.31293E-07    0.39857E-07    0.57877E-02   -0.49798E-07    0.31293E-07    0.46652E-01    0.16481E-03    0.14077E-01    0.22359E-06    0.39857E-07    0.16481E-03    0.66849E-02
   223    0.55822E+04    0.19016E+02    0.36348E-06    0.57055E-02    0.13979E-01    0.19016E+02    0.90701E+00    0.16877E-08   -0.51889E-07    0.22569E-06    0.36348E-06    0.16877E-08    0.91575E-12    0.31100E-07    0.39588E-07    0.57055E-02   -0.51889E-07    0.31100E-07    0.46785E-01    0.16508E-03    0.13979E-01    0.22569E-06    0.39588E-07    0.16508E-03    0.66995E-02
   224    0.55803E+04    0.20605E+02    0.35659E-06    0.56238E-02    0.13882E-01    0.20605E+02    0.93512E+00    0.16767E-08   -0.53990E-07    0.22753E-06    0.35659E-06    0.16767E-08    0.90318E-12    0.30910E-07    0.39322E-07    0.56238E-02   -0.53990E-07    0.30910E-07    0.46917E-01    0.16536E-03    0.13882E-01    0.22753E-06    0.39322E-07    0.16536E-03    0.67142E-02
   225    0.55777E+04    0.22204E+02    0.34991E-06    0.55425E-02    0.13785E-01    0.22204E+02    0.96490E+00    0.16625E-08   -0.56099E-07    0.22911E-06    0.34991E-06    0.16625E-08    0.89084E-12    0.30722E-07    0.39059E-07    0.55425E-02   -0.56099E-07    0.30722E-07    0.47050E-01    0.16563E-03    0.13785E-01    0.22911E-06    0.39059E-07    0.16563E-03    0.67290E-02
   226    0.55746E+04    0.23810E+02    0.34342E-06    0.54617E-02    0.13690E-01    0.23810E+02    0.99637E+00    0.16453E-08   -0.58213E-07    0.23044E-06    0.34342E-06    0.16453E-08    0.87873E-12    0.30536E-07    0.38799E-07    0.54617E-02   -0.58213E-07    0.30536E-07    0.47183E-01    0.16590E-03    0.13690E-01    0.23044E-06    0.38799E-07    0.16590E-03    0.67438E-02
   227    0.55707E+04    0.25424E+02    0.33713E-06    0.53813E-02    0.13597E-01    0.25424E+02    0.10295E+01    0.16252E-08   -0.60329E-07    0.23152E-06    0.33713E-06    0.16252E-08    0.86685E-12    0.30352E-07    0.38542E-07    0.53813E-02   -0.60329E-07    0.30352E-07    0.47317E-01    0.16617E-03    0.13597E-01    0.23152E-06    0.38542E-07    0.16617E-03    0.67587E-02
   228    0.55664E+04    0.27044E+02    0.33102E-06    0.53014E-02    0.13504E-01    0.27044E+02    0.10643E+01    0.16025E-08   -0.62444E-07    0.23236E-06    0.33102E-06    0.16025E-08    0.85519E-12    0.30171E-07    0.38288E-07    0.53014E-02   -0.62444E-07    0.30171E-07    0.47450E-01    0.16644E-03    0.13504E-01    0.23236E-06    0.38288E-07    0.16644E-03    0.67736E-02
   229    0.55615E+04    0.28670E+02    0.32510E-06    0.52220E-02    0.13412E-01    0.28670E+02    0.11009E+01    0.15772E-08   -0.64555E-07    0.23296E-06    0.32510E-06    0.15772E-08    0.84376E-12    0.29992E-07    0.38036E-07    0.52220E-02   -0.64555E-07    0.29992E-07    0.47584E-01    0.16671E-03    0.13412E-01    0.23296E-06    0.38036E-07    0.16671E-03    0.67886E-02
   230    0.55559E+04    0.30301E+02    0.31934E-06    0.51431E-02    0.13321E-01    0.30301E+02    0.11392E+01    0.15494E-08   -0.66658E-07    0.23333E-06    0.31934E-06    0.15494E-08    0.83253E-12    0.29815E-07    0.37788E-07    0.51431E-02   -0.66658E-07    0.29815E-07    0.47718E-01    0.16697E-03    0.13321E-01    0.23333E-06    0.37788E-07    0.16697E-03    0.68036E-02
   231    0.55497E+04    0.31937E+02    0.31375E-06    0.50646E-02    0.13231E-01    0.31937E+02    0.11794E+01    0.15194E-08   -0.68751E-07    0.23346E-06    0.31375E-06    0.15194E-08    0.82152E-12    0.29640E-07    0.37542E-07    0.50646E-02   -0.68751E-07    0.29640E-07    0.47852E-01    0.16724E-03    0.13231E-01    0.23346E-06    0.37542E-07    0.16724E-03    0.68187E-02
   232    0.55429E+04    0.33577E+02    0.30832E-06    0.49866E-02    0.13143E-01    0.33577E+02    0.12213E+01    0.14872E-08   -0.70830E-07    0.23338E-06    0.30832E-06    0.14872E-08    0.81070E-12    0.29467E-07    0.37298E-07    0.49866E-02   -0.70830E-07    0.29467E-07    0.47987E-01    0.16750E-03    0.13143E-01    0.23338E-06    0.37298E-07    0.16750E-03    0.68339E-02
   233    0.55355E+04    0.35219E+02    0.30303E-06    0.49091E-02    0.13055E-01    0.35219E+02    0.12652E+01    0.14530E-08   -0.72893E-07    0.23307E-06    0.30303E-06    0.14530E-08    0.80009E-12    0.29296E-07    0.37058E-07    0.49091E-02   -0.72893E-07    0.29296E-07    0.48121E-01    0.16776E-03    0.13055E-01    0.23307E-06    0.37058E-07    0.16776E-03    0.68492E-02
   234    0.55274E+04    0.36863E+02    0.29789E-06    0.48321E-02    0.12969E-01    0.36863E+02    0.13109E+01    0.14170E-08   -0.74937E-07    0.23254E-06    0.29789E-06    0.14170E-08    0.78967E-12    0.29127E-07    0.36820E-07    0.48321E-02   -0.74937E-07    0.29127E-07    0.48256E-01    0.16802E-03    0.12969E-01    0.23254E-06    0.36820E-07    0.16802E-03    0.68646E-02
   235    0.55188E+04    0.38509E+02    0.29289E-06    0.47555E-02    0.12883E-01    0.38509E+02    0.13584E+01    0.13792E-08   -0.76958E-07    0.23181E-06    0.29289E-06    0.13792E-08    0.77944E-12    0.28960E-07    0.36585E-07    0.47555E-02   -0.76958E-07    0.28960E-07    0.48391E-01    0.16828E-03    0.12883E-01    0.23181E-06    0.36585E-07    0.16828E-03    0.68800E-02
   236    0.55095E+04    0.40157E+02    0.28802E-06    0.46795E-02    0.12799E-01    0.40157E+02    0.14079E+01    0.13398E-08   -0.78953E-07    0.23087E-06    0.28802E-06    0.13398E-08    0.76939E-12    0.28796E-07    0.36352E-07    0.46795E-02   -0.78953E-07    0.28796E-07    0.48526E-01    0.16854E-03    0.12799E-01    0.23087E-06    0.36352E-07    0.16854E-03    0.68955E-02
   237    0.54996E+04    0.41804E+02    0.28327E-06    0.46039E-02    0.12715E-01    0.41804E+02    0.14594E+01    0.12990E-08   -0.80920E-07    0.22972E-06    0.28327E-06    0.12990E-08    0.75953E-12    0.28633E-07    0.36122E-07    0.46039E-02   -0.80920E-07    0.28633E-07    0.48661E-01    0.16880E-03    0.12715E-01    0.22972E-06    0.36122E-07    0.16880E-03    0.69111E-02
   238    0.54892E+04    0.43452E+02    0.27863E-06    0.45289E-02    0.12633E-01    0.43452E+02    0.15129E+01    0.12570E-08   -0.82856E-07    0.22838E-06    0.27863E-06    0.12570E-08    0.74984E-12    0.28471E-07    0.35895E-07    0.45289E-02   -0.82856E-07    0.28471E-07    0.48796E-01    0.16906E-03    0.12633E-01    0.22838E-06    0.35895E-07    0.16906E-03    0.69268E-02
   239    0.54782E+04    0.45098E+02    0.27410E-06    0.44543E-02    0.12552E-01    0.45098E+02    0.15683E+01    0.12137E-08   -0.84757E-07    0.22684E-06    0.27410E-06    0.12137E-08    0.74032E-12    0.28312E-07    0.35671E-07    0.44543E-02   -0.84757E-07    0.28312E-07    0.48932E-01    0.16932E-03    0.12552E-01    0.22684E-06    0.35671E-07    0.16932E-03    0.69426E-02
   240    0.54665E+04    0.46742E+02    0.26968E-06    0.43802E-02    0.12471E-01    0.46742E+02    0.16256E+01    0.11695E-08   -0.86620E-07    0.22512E-06    0.26968E-06    0.11695E-08    0.73096E-12    0.28155E-07    0.35448E-07    0.43802E-02   -0.86620E-07    0.28155E-07    0.49067E-01    0.16958E-03    0.12471E-01    0.22512E-06    0.35448E-07    0.16958E-03    0.69586E-02
   241    0.54543E+04    0.48383E+02    0.26534E-06    0.43067E-02    0.12392E-01    0.48383E+02    0.16851E+01    0.11243E-08   -0.88442E-07    0.22321E-06    0.26534E-06    0.11243E-08    0.72176E-12    0.27999E-07    0.35229E-07    0.43067E-02   -0.88442E-07    0.27999E-07    0.49203E-01    0.16984E-03    0.12392E-01    0.22321E-06    0.35229E-07    0.16984E-03    0.69746E-02
   242    0.54415E+04    0.50021E+02    0.26110E-06    0.42336E-02    0.12313E-01    0.50021E+02    0.17465E+01    0.10785E-08   -0.90221E-07    0.22112E-06    0.26110E-06    0.10785E-08    0.71272E-12    0.27845E-07    0.35012E-07    0.42336E-02   -0.90221E-07    0.27845E-07    0.49338E-01    0.17010E-03    0.12313E-01    0.22112E-06    0.35012E-07    0.17010E-03    0.69907E-02
   243    0.54282E+04    0.51655E+02    0.25693E-06    0.41610E-02    0.12236E-01    0.51655E+02    0.18100E+01    0.10320E-08   -0.91952E-07    0.21886E-06    0.25693E-06    0.10320E-08    0.70383E-12    0.27692E-07    0.34797E-07    0.41610E-02   -0.91952E-07    0.27692E-07    0.49474E-01    0.17036E-03    0.12236E-01    0.21886E-06    0.34797E-07    0.17036E-03    0.70069E-02
   244    0.54142E+04    0.53285E+02    0.25284E-06    0.40890E-02    0.12160E-01    0.53285E+02    0.18756E+01    0.98514E-09   -0.93634E-07    0.21643E-06    0.25284E-06    0.98514E-09    0.69509E-12    0.27541E-07    0.34585E-07    0.40890E-02   -0.93634E-07    0.27541E-07    0.49610E-01    0.17062E-03    0.12160E-01    0.21643E-06    0.34585E-07    0.17062E-03    0.70233E-02
   245    0.53997E+04    0.54908E+02    0.24881E-06    0.40174E-02    0.12084E-01    0.54908E+02    0.19433E+01    0.93794E-09   -0.95263E-07    0.21383E-06    0.24881E-06    0.93794E-09    0.68649E-12    0.27392E-07    0.34376E-07    0.40174E-02   -0.95263E-07    0.27392E-07    0.49746E-01    0.17088E-03    0.12084E-01    0.21383E-06    0.34376E-07    0.17088E-03    0.70397E-02
   246    0.53846E+04    0.56527E+02    0.24485E-06    0.39464E-02    0.12010E-01    0.56527E+02    0.20130E+01    0.89058E-09   -0.96837E-07    0.21107E-06    0.24485E-06    0.89058E-09    0.67802E-12    0.27244E-07    0.34169E-07    0.39464E-02   -0.96837E-07    0.27244E-07    0.49882E-01    0.17114E-03    0.12010E-01    0.21107E-06    0.34169E-07    0.17114E-03    0.70563E-02
   247    0.53690E+04    0.58137E+02    0.24093E-06    0.38759E-02    0.11936E-01    0.58137E+02    0.20849E+01    0.84319E-09   -0.98351E-07    0.20815E-06    0.24093E-06    0.84319E-09    0.66968E-12    0.27098E-07    0.33964E-07    0.38759E-02   -0.98351E-07    0.27098E-07    0.50018E-01    0.17140E-03    0.11936E-01    0.20815E-06    0.33964E-07    0.17140E-03    0.70730E-02
   248    0.53529E+04    0.59741E+02    0.23706E-06    0.38059E-02    0.11864E-01    0.59741E+02    0.21591E+01    0.79592E-09   -0.99803E-07    0.20508E-06    0.23706E-06    0.79592E-09    0.66147E-12    0.26953E-07    0.33762E-07    0.38059E-02   -0.99803E-07    0.26953E-07    0.50154E-01    0.17166E-03    0.11864E-01    0.20508E-06    0.33762E-07    0.17166E-03    0.70899E-02
   249    0.53363E+04    0.61336E+02    0.23322E-06    0.37364E-02    0.11792E-01    0.61336E+02    0.22352E+01    0.74891E-09   -0.10119E-06    0.20186E-06    0.23322E-06    0.74891E-09    0.65339E-12    0.26810E-07    0.33562E-07    0.37364E-02   -0.10119E-06    0.26810E-07    0.50290E-01    0.17193E-03    0.11792E-01    0.20186E-06    0.33562E-07    0.17193E-03    0.71069E-02
   250    0.53190E+04    0.62922E+02    0.22942E-06    0.36674E-02    0.11722E-01    0.62922E+02    0.23136E+01    0.70230E-09   -0.10251E-06    0.19849E-06    0.22942E-06    0.70230E-09    0.64542E-12    0.26668E-07    0.33364E-07    0.36674E-02   -0.10251E-06    0.26668E-07    0.50426E-01    0.17219E-03    0.11722E-01    0.19849E-06    0.33364E-07    0.17219E-03    0.71240E-02
   251    0.53014E+04    0.64498E+02    0.22564E-06    0.35990E-02    0.11652E-01    0.64498E+02    0.23941E+01    0.65621E-09   -0.10376E-06    0.19499E-06    0.22564E-06    0.65621E-09    0.63756E-12    0.26528E-07    0.33169E-07    0.35990E-02   -0.10376E-06    0.26528E-07    0.50563E-01    0.17246E-03    0.11652E-01    0.19499E-06    0.33169E-07    0.17246E-03    0.71412E-02
   252    0.52830E+04    0.66065E+02    0.22189E-06    0.35311E-02    0.11583E-01    0.66065E+02    0.24768E+01    0.61064E-09   -0.10494E-06    0.19136E-06    0.22189E-06    0.61064E-09    0.62981E-12    0.26389E-07    0.32976E-07    0.35311E-02   -0.10494E-06    0.26389E-07    0.50699E-01    0.17272E-03    0.11583E-01    0.19136E-06    0.32976E-07    0.17272E-03    0.71586E-02
   253    0.52644E+04    0.67620E+02    0.21816E-06    0.34637E-02    0.11516E-01    0.67620E+02    0.25615E+01    0.56559E-09   -0.10604E-06    0.18761E-06    0.21816E-06    0.56559E-09    0.62217E-12    0.26251E-07    0.32786E-07    0.34637E-02   -0.10604E-06    0.26251E-07    0.50835E-01    0.17299E-03    0.11516E-01    0.18761E-06    0.32786E-07    0.17299E-03    0.71761E-02
   254    0.52452E+04    0.69162E+02    0.21445E-06    0.33969E-02    0.11449E-01    0.69162E+02    0.26486E+01    0.52103E-09   -0.10708E-06    0.18373E-06    0.21445E-06    0.52103E-09    0.61464E-12    0.26114E-07    0.32597E-07    0.33969E-02   -0.10708E-06    0.26114E-07    0.50971E-01    0.17326E-03    0.11449E-01    0.18373E-06    0.32597E-07    0.17326E-03    0.71938E-02
   255    0.52255E+04    0.70694E+02    0.21078E-06    0.33306E-02    0.11383E-01    0.70694E+02    0.27377E+01    0.47696E-09   -0.10804E-06    0.17975E-06    0.21078E-06    0.47696E-09    0.60722E-12    0.25979E-07    0.32411E-07    0.33306E-02   -0.10804E-06    0.25979E-07    0.51108E-01    0.17353E-03    0.11383E-01    0.17975E-06    0.32411E-07    0.17353E-03    0.72115E-02
   256    0.52053E+04    0.72213E+02    0.20712E-06    0.32649E-02    0.11318E-01    0.72213E+02    0.28292E+01    0.43336E-09   -0.10893E-06    0.17567E-06    0.20712E-06    0.43336E-09    0.59991E-12    0.25845E-07    0.32227E-07    0.32649E-02   -0.10893E-06    0.25845E-07    0.51244E-01    0.17381E-03    0.11318E-01    0.17567E-06    0.32227E-07    0.17381E-03    0.72294E-02
   257    0.51847E+04    0.73712E+02    0.20350E-06    0.31998E-02    0.11253E-01    0.73712E+02    0.29227E+01    0.39022E-09   -0.10975E-06    0.17149E-06    0.20350E-06    0.39022E-09    0.59269E-12    0.25713E-07    0.32045E-07    0.31998E-02   -0.10975E-06    0.25713E-07    0.51380E-01    0.17408E-03    0.11253E-01    0.17149E-06    0.32045E-07    0.17408E-03    0.72473E-02
   258    0.51635E+04    0.75204E+02    0.19990E-06    0.31352E-02    0.11190E-01    0.75204E+02    0.30185E+01    0.34752E-09   -0.11050E-06    0.16722E-06    0.19990E-06    0.34752E-09    0.58558E-12    0.25581E-07    0.31866E-07    0.31352E-02   -0.11050E-06    0.25581E-07    0.51517E-01    0.17436E-03    0.11190E-01    0.16722E-06    0.31866E-07    0.17436E-03    0.72653E-02
   259    0.51419E+04    0.76674E+02    0.19633E-06    0.30712E-02    0.11127E-01    0.76674E+02    0.31165E+01    0.30524E-09   -0.11118E-06    0.16288E-06    0.19633E-06    0.30524E-09    0.57858E-12    0.25451E-07    0.31688E-07    0.30712E-02   -0.11118E-06    0.25451E-07    0.51653E-01    0.17463E-03    0.11127E-01    0.16288E-06    0.31688E-07    0.17463E-03    0.72835E-02
