  0.130838E-03  0.202903E+08  0.202902E+08  0.247052E+08  0.246369E+08  0.202856E+08  0.202903E+08  0.202903E+08  0.202969E+08 -0.458393E+00  0.992733E+07  0.992730E+07  0.817540E+02
  0.144469E-03  0.202893E+08  0.202892E+08  0.242148E+08  0.241328E+08  0.202829E+08  0.202892E+08  0.202893E+08  0.202957E+08 -0.458364E+00  0.992681E+07  0.992677E+07  0.898040E+02
  0.159521E-03  0.202880E+08  0.202879E+08  0.236290E+08  0.235310E+08  0.202798E+08  0.202880E+08  0.202880E+08  0.202943E+08 -0.458328E+00  0.992618E+07  0.992613E+07  0.985360E+02
  0.176140E-03  0.202865E+08  0.202863E+08  0.229325E+08  0.228158E+08  0.202759E+08  0.202864E+08  0.202865E+08  0.202925E+08 -0.458285E+00  0.992541E+07  0.992535E+07  0.107970E+03
  0.194490E-03  0.202846E+08  0.202844E+08  0.221089E+08  0.219708E+08  0.202712E+08  0.202845E+08  0.202846E+08  0.202904E+08 -0.458232E+00  0.992447E+07  0.992440E+07  0.118113E+03
  0.214753E-03  0.202824E+08  0.202821E+08  0.211416E+08  0.209793E+08  0.202655E+08  0.202822E+08  0.202823E+08  0.202879E+08 -0.458169E+00  0.992334E+07  0.992326E+07  0.128952E+03
  0.237126E-03  0.202796E+08  0.202793E+08  0.200154E+08  0.198261E+08  0.202585E+08  0.202795E+08  0.202796E+08  0.202848E+08 -0.458093E+00  0.992196E+07  0.992186E+07  0.140448E+03
  0.261830E-03  0.202763E+08  0.202759E+08  0.187175E+08  0.184990E+08  0.202500E+08  0.202761E+08  0.202762E+08  0.202811E+08 -0.458001E+00  0.992030E+07  0.992018E+07  0.152528E+03
  0.289108E-03  0.202723E+08  0.202718E+08  0.172410E+08  0.169920E+08  0.202398E+08  0.202720E+08  0.202722E+08  0.202766E+08 -0.457891E+00  0.991828E+07  0.991814E+07  0.165073E+03
  0.319228E-03  0.202674E+08  0.202668E+08  0.155882E+08  0.153087E+08  0.202273E+08  0.202671E+08  0.202673E+08  0.202713E+08 -0.457759E+00  0.991584E+07  0.991567E+07  0.177913E+03
  0.352486E-03  0.202616E+08  0.202608E+08  0.137746E+08  0.134670E+08  0.202122E+08  0.202612E+08  0.202615E+08  0.202649E+08 -0.457602E+00  0.991290E+07  0.991270E+07  0.190809E+03
  0.389209E-03  0.202545E+08  0.202536E+08  0.118337E+08  0.115035E+08  0.201940E+08  0.202541E+08  0.202544E+08  0.202572E+08 -0.457415E+00  0.990937E+07  0.990913E+07  0.203452E+03
  0.429757E-03  0.202461E+08  0.202450E+08  0.982152E+07  0.947783E+07  0.201719E+08  0.202456E+08  0.202459E+08  0.202481E+08 -0.457194E+00  0.990512E+07  0.990485E+07  0.215456E+03
  0.474530E-03  0.202360E+08  0.202347E+08  0.781795E+07  0.747442E+07  0.201453E+08  0.202353E+08  0.202358E+08  0.202374E+08 -0.456933E+00  0.990005E+07  0.989972E+07  0.226362E+03
  0.523968E-03  0.202239E+08  0.202224E+08  0.592430E+07  0.559866E+07  0.201133E+08  0.202231E+08  0.202236E+08  0.202247E+08 -0.456627E+00  0.989399E+07  0.989362E+07  0.235661E+03
  0.578556E-03  0.202096E+08  0.202078E+08  0.425276E+07  0.396542E+07  0.200748E+08  0.202086E+08  0.202093E+08  0.202097E+08 -0.456270E+00  0.988680E+07  0.988637E+07  0.242820E+03
  0.638831E-03  0.201926E+08  0.201905E+08  0.290601E+07  0.267698E+07  0.200286E+08  0.201914E+08  0.201922E+08  0.201922E+08 -0.455855E+00  0.987828E+07  0.987781E+07  0.247341E+03
  0.705386E-03  0.201725E+08  0.201702E+08  0.194788E+07  0.179189E+07  0.199735E+08  0.201712E+08  0.201721E+08  0.201717E+08 -0.455374E+00  0.986825E+07  0.986772E+07  0.248819E+03
  0.778874E-03  0.201490E+08  0.201463E+08  0.137251E+07  0.129324E+07  0.199078E+08  0.201474E+08  0.201485E+08  0.201477E+08 -0.454818E+00  0.985648E+07  0.985590E+07  0.247014E+03
  0.860019E-03  0.201214E+08  0.201184E+08  0.108858E+07  0.107436E+07  0.198299E+08  0.201195E+08  0.201209E+08  0.201198E+08 -0.454175E+00  0.984273E+07  0.984210E+07  0.241890E+03
  0.949617E-03  0.200892E+08  0.200860E+08  0.940507E+06  0.964828E+06  0.197376E+08  0.200870E+08  0.200887E+08  0.200873E+08 -0.453432E+00  0.982673E+07  0.982607E+07  0.233618E+03
  0.104855E-02  0.200519E+08  0.200484E+08  0.777446E+06  0.807292E+06  0.196290E+08  0.200493E+08  0.200513E+08  0.200495E+08 -0.452572E+00  0.980818E+07  0.980748E+07  0.222532E+03
  0.115779E-02  0.200086E+08  0.200048E+08  0.543409E+06  0.553770E+06  0.195016E+08  0.200056E+08  0.200080E+08  0.200057E+08 -0.451579E+00  0.978673E+07  0.978601E+07  0.209051E+03
  0.127841E-02  0.199586E+08  0.199546E+08  0.311844E+06  0.297955E+06  0.193532E+08  0.199551E+08  0.199579E+08  0.199551E+08 -0.450434E+00  0.976199E+07  0.976125E+07  0.193653E+03
  0.141160E-02  0.199010E+08  0.198969E+08  0.193548E+06  0.169417E+06  0.191821E+08  0.198969E+08  0.199003E+08  0.198969E+08 -0.449116E+00  0.973352E+07  0.973277E+07  0.176916E+03
  0.155866E-02  0.198348E+08  0.198307E+08  0.179543E+06 -0.273360E+06  0.189862E+08  0.198301E+08  0.198341E+08  0.198301E+08 -0.447604E+00  0.970087E+07  0.970012E+07  0.159601E+03
  0.172105E-02  0.197591E+08  0.197549E+08  0.140484E+06 -0.223341E+06  0.187637E+08  0.197537E+08  0.197584E+08  0.197537E+08 -0.445876E+00  0.966348E+07  0.966275E+07  0.142602E+03
  0.190035E-02  0.196726E+08  0.196684E+08  0.473120E+05 -0.182375E+06  0.185134E+08  0.196664E+08  0.196719E+08  0.196664E+08 -0.443905E+00  0.962084E+07  0.962012E+07  0.126743E+03
  0.209833E-02  0.195742E+08  0.195700E+08  0.198102E+05 -0.148831E+06  0.182347E+08  0.195672E+08  0.195735E+08  0.195671E+08 -0.441663E+00  0.957234E+07  0.957163E+07  0.112615E+03
  0.231694E-02  0.194626E+08  0.194584E+08  0.358217E+05 -0.121373E+06  0.179269E+08  0.194547E+08  0.194619E+08  0.194547E+08 -0.439122E+00  0.951738E+07  0.951668E+07  0.100551E+03
  0.255832E-02  0.193366E+08  0.193323E+08  0.866180E+03 -0.989050E+05  0.175902E+08  0.193276E+08  0.193359E+08  0.193276E+08 -0.436254E+00  0.945532E+07  0.945463E+07  0.905250E+02
  0.282485E-02  0.191948E+08  0.191903E+08  0.169608E+04 -0.805272E+05  0.172247E+08  0.191847E+08  0.191940E+08  0.191847E+08 -0.433027E+00  0.938552E+07  0.938483E+07  0.820696E+02
  0.311915E-02  0.190359E+08  0.190311E+08 -0.623077E+04 -0.655025E+05  0.168298E+08  0.190246E+08  0.190351E+08  0.190246E+08 -0.429413E+00  0.930734E+07  0.930664E+07  0.745472E+02
  0.344411E-02  0.188585E+08  0.188535E+08 -0.105989E+05 -0.532258E+05  0.164049E+08  0.188460E+08  0.188576E+08  0.188460E+08 -0.425382E+00  0.922011E+07  0.921942E+07  0.674316E+02
  0.380293E-02  0.186613E+08  0.186561E+08 -0.170398E+05 -0.432010E+05  0.159489E+08  0.186476E+08  0.186604E+08  0.186476E+08 -0.420902E+00  0.912320E+07  0.912251E+07  0.605976E+02
  0.419912E-02  0.184430E+08  0.184374E+08 -0.712739E+04 -0.350207E+05  0.154610E+08  0.184280E+08  0.184421E+08  0.184280E+08 -0.415945E+00  0.901594E+07  0.901526E+07  0.542947E+02
  0.463659E-02  0.182023E+08  0.181963E+08 -0.847695E+04 -0.283508E+05  0.149408E+08  0.181858E+08  0.182013E+08  0.181858E+08 -0.410479E+00  0.889769E+07  0.889701E+07  0.487861E+02
  0.511964E-02  0.179377E+08  0.179312E+08 -0.104004E+05 -0.229170E+05  0.143897E+08  0.179199E+08  0.179366E+08  0.179199E+08 -0.404475E+00  0.876778E+07  0.876711E+07  0.439925E+02
  0.565302E-02  0.176486E+08  0.176414E+08 -0.731199E+04 -0.184951E+05  0.137842E+08  0.176291E+08  0.176474E+08  0.176291E+08 -0.397912E+00  0.862578E+07  0.862511E+07  0.396185E+02
  0.624196E-02  0.173324E+08  0.173245E+08 -0.696102E+04 -0.148993E+05  0.131572E+08  0.173113E+08  0.173311E+08  0.173113E+08 -0.390739E+00  0.847058E+07  0.846991E+07  0.355727E+02
  0.689226E-02  0.169884E+08  0.169796E+08 -0.556353E+04 -0.119791E+05  0.124967E+08  0.169657E+08  0.169869E+08  0.169657E+08 -0.382937E+00  0.830174E+07  0.830107E+07  0.319889E+02
  0.761031E-02  0.166149E+08  0.166050E+08 -0.562303E+04 -0.961035E+04  0.118112E+08  0.165905E+08  0.166132E+08  0.165905E+08 -0.374469E+00  0.811846E+07  0.811780E+07  0.288178E+02
  0.840317E-02  0.162111E+08  0.162000E+08 -0.462480E+04 -0.769178E+04  0.111097E+08  0.161851E+08  0.162092E+08  0.161851E+08 -0.365318E+00  0.792040E+07  0.791975E+07  0.259405E+02
  0.927863E-02  0.157757E+08  0.157632E+08 -0.345728E+04 -0.614020E+04  0.103923E+08  0.157482E+08  0.157736E+08  0.157482E+08 -0.355456E+00  0.770693E+07  0.770628E+07  0.233852E+02
  0.102453E-01  0.153075E+08  0.152932E+08 -0.321438E+04 -0.488740E+04  0.965910E+07  0.152784E+08  0.153051E+08  0.152784E+08 -0.344852E+00  0.747735E+07  0.747670E+07  0.211081E+02
  0.113127E-01  0.148051E+08  0.147887E+08 -0.264944E+04 -0.387765E+04  0.891666E+07  0.147745E+08  0.148023E+08  0.147745E+08 -0.333479E+00  0.723111E+07  0.723046E+07  0.190784E+02
  0.124912E-01  0.142676E+08  0.142488E+08 -0.197883E+04 -0.306546E+04  0.817318E+07  0.142356E+08  0.142644E+08  0.142356E+08 -0.321316E+00  0.696772E+07  0.696707E+07  0.172746E+02
  0.137926E-01  0.136941E+08  0.136727E+08 -0.179666E+04 -0.241361E+04  0.743456E+07  0.136609E+08  0.136905E+08  0.136609E+08 -0.308343E+00  0.668678E+07  0.668613E+07  0.156694E+02
  0.152296E-01  0.130842E+08  0.130597E+08 -0.141817E+04 -0.189179E+04  0.670397E+07  0.130499E+08  0.130801E+08  0.130499E+08 -0.294553E+00  0.638808E+07  0.638743E+07  0.142364E+02
  0.168162E-01  0.124381E+08  0.124102E+08 -0.107615E+04 -0.147526E+04  0.599119E+07  0.124029E+08  0.124334E+08  0.124029E+08 -0.279949E+00  0.607172E+07  0.607106E+07  0.129515E+02
  0.185681E-01  0.117570E+08  0.117255E+08 -0.940310E+03 -0.114394E+04  0.530134E+07  0.117212E+08  0.117517E+08  0.117212E+08 -0.264562E+00  0.573833E+07  0.573767E+07  0.117887E+02
  0.205026E-01  0.110437E+08  0.110084E+08 -0.585232E+03 -0.881472E+03  0.464192E+07  0.110075E+08  0.110378E+08  0.110075E+08 -0.248453E+00  0.538926E+07  0.538860E+07  0.107218E+02
  0.226386E-01  0.103031E+08  0.102639E+08 -0.520759E+03 -0.674598E+03  0.401925E+07  0.102668E+08  0.102965E+08  0.102668E+08 -0.231735E+00  0.502692E+07  0.502626E+07  0.972546E+01
  0.249971E-01  0.954290E+07  0.950009E+07 -0.398400E+03 -0.512549E+03  0.344028E+07  0.950686E+07  0.953571E+07  0.950686E+07 -0.214582E+00  0.465511E+07  0.465445E+07  0.877237E+01
  0.276014E-01  0.877427E+07  0.872844E+07 -0.283258E+03 -0.386582E+03  0.291042E+07  0.873886E+07  0.876658E+07  0.873886E+07 -0.197247E+00  0.427931E+07  0.427866E+07  0.784168E+01
  0.304770E-01  0.801228E+07  0.796441E+07 -0.242224E+03 -0.289575E+03  0.243459E+07  0.797788E+07  0.800424E+07  0.797788E+07 -0.180071E+00  0.390690E+07  0.390627E+07  0.691388E+01
  0.336521E-01  0.727549E+07  0.722701E+07 -0.163830E+03 -0.215696E+03  0.201634E+07  0.724250E+07  0.726735E+07  0.724250E+07 -0.163472E+00  0.354697E+07  0.354637E+07  0.597789E+01
  0.371581E-01  0.658460E+07  0.653739E+07 -0.124283E+03 -0.160138E+03  0.165723E+07  0.655339E+07  0.657667E+07  0.655339E+07 -0.147918E+00  0.320967E+07  0.320910E+07  0.503386E+01
  0.410293E-01  0.595947E+07  0.591566E+07 -0.108840E+03 -0.118898E+03  0.135630E+07  0.593037E+07  0.595212E+07  0.593037E+07 -0.133856E+00  0.290468E+07  0.290417E+07  0.409694E+01
  0.451322E-01  0.543201E+07  0.539346E+07  0.695195E+02 -0.895873E+02  0.111778E+07  0.540515E+07  0.542554E+07  0.540515E+07 -0.122001E+00  0.264755E+07  0.264712E+07  0.323212E+01
  0.492351E-01  0.502158E+07  0.498914E+07  0.539917E+02 -0.696093E+02  0.939404E+06  0.499684E+07  0.501613E+07  0.499684E+07 -0.112785E+00  0.244765E+07  0.244728E+07  0.251054E+01
