#    L    TxT            TxE            TxP            TxW1           TxW2           ExT            ExE            ExP            ExW1           ExW2           PxT            PxE            PxP            PxW1           PxW2           W1xT           W1xE           W1xP           W1xW1          W1xW2          W2xT           W2xE           W2xP           W2xW1          W2xW2       
   141    0.39912E+04   -0.43101E+02    0.17683E-05    0.44505E-02    0.68963E-02   -0.43101E+02    0.10505E+01   -0.41483E-08   -0.74683E-08   -0.54455E-08    0.17683E-05   -0.41483E-08    0.36044E-11    0.41812E-07    0.43032E-07    0.44505E-02   -0.74683E-08    0.41812E-07    0.52156E-01    0.42103E-01    0.68963E-02   -0.54455E-08    0.43032E-07    0.42103E-01    0.45609E-01
   142    0.40242E+04   -0.43313E+02    0.17315E-05    0.43349E-02    0.67752E-02   -0.43313E+02    0.10495E+01   -0.38411E-08   -0.85081E-08   -0.62063E-08    0.17315E-05   -0.38411E-08    0.35321E-11    0.41432E-07    0.42617E-07    0.43349E-02   -0.85081E-08    0.41432E-07    0.52419E-01    0.42304E-01    0.67752E-02   -0.62063E-08    0.42617E-07    0.42304E-01    0.45815E-01
   143    0.40572E+04   -0.43504E+02    0.16957E-05    0.42206E-02    0.66548E-02   -0.43504E+02    0.10480E+01   -0.35293E-08   -0.95317E-08   -0.69696E-08    0.16957E-05   -0.35293E-08    0.34616E-11    0.41060E-07    0.42209E-07    0.42206E-02   -0.95317E-08    0.41060E-07    0.52682E-01    0.42506E-01    0.66548E-02   -0.69696E-08    0.42209E-07    0.42506E-01    0.46021E-01
   144    0.40900E+04   -0.43675E+02    0.16609E-05    0.41077E-02    0.65350E-02   -0.43675E+02    0.10461E+01   -0.32175E-08   -0.10530E-07   -0.77303E-08    0.16609E-05   -0.32175E-08    0.33929E-11    0.40694E-07    0.41809E-07    0.41077E-02   -0.10530E-07    0.40694E-07    0.52946E-01    0.42709E-01    0.65350E-02   -0.77303E-08    0.41809E-07    0.42709E-01    0.46227E-01
   145    0.41226E+04   -0.43825E+02    0.16271E-05    0.39962E-02    0.64158E-02   -0.43825E+02    0.10438E+01   -0.29103E-08   -0.11495E-07   -0.84830E-08    0.16271E-05   -0.29103E-08    0.33260E-11    0.40335E-07    0.41416E-07    0.39962E-02   -0.11495E-07    0.40335E-07    0.53210E-01    0.42911E-01    0.64158E-02   -0.84830E-08    0.41416E-07    0.42911E-01    0.46434E-01
   146    0.41553E+04   -0.43954E+02    0.15943E-05    0.38860E-02    0.62973E-02   -0.43954E+02    0.10410E+01   -0.26123E-08   -0.12418E-07   -0.92226E-08    0.15943E-05   -0.26123E-08    0.32608E-11    0.39982E-07    0.41030E-07    0.38860E-02   -0.12418E-07    0.39982E-07    0.53475E-01    0.43115E-01    0.62973E-02   -0.92226E-08    0.41030E-07    0.43115E-01    0.46642E-01
   147    0.41876E+04   -0.44060E+02    0.15626E-05    0.37771E-02    0.61793E-02   -0.44060E+02    0.10378E+01   -0.23278E-08   -0.13289E-07   -0.99438E-08    0.15626E-05   -0.23278E-08    0.31973E-11    0.39635E-07    0.40650E-07    0.37771E-02   -0.13289E-07    0.39635E-07    0.53740E-01    0.43318E-01    0.61793E-02   -0.99438E-08    0.40650E-07    0.43318E-01    0.46849E-01
   148    0.42198E+04   -0.44145E+02    0.15320E-05    0.36696E-02    0.60617E-02   -0.44145E+02    0.10341E+01   -0.20616E-08   -0.14101E-07   -0.10641E-07    0.15320E-05   -0.20616E-08    0.31353E-11    0.39294E-07    0.40277E-07    0.36696E-02   -0.14101E-07    0.39294E-07    0.54006E-01    0.43522E-01    0.60617E-02   -0.10641E-07    0.40277E-07    0.43522E-01    0.47057E-01
   149    0.42518E+04   -0.44207E+02    0.15025E-05    0.35633E-02    0.59447E-02   -0.44207E+02    0.10299E+01   -0.18180E-08   -0.14844E-07   -0.11310E-07    0.15025E-05   -0.18180E-08    0.30748E-11    0.38960E-07    0.39911E-07    0.35633E-02   -0.14844E-07    0.38960E-07    0.54273E-01    0.43725E-01    0.59447E-02   -0.11310E-07    0.39911E-07    0.43725E-01    0.47265E-01
   150    0.42836E+04   -0.44245E+02    0.14741E-05    0.34584E-02    0.58281E-02   -0.44245E+02    0.10255E+01   -0.16018E-08   -0.15510E-07   -0.11945E-07    0.14741E-05   -0.16018E-08    0.30157E-11    0.38630E-07    0.39552E-07    0.34584E-02   -0.15510E-07    0.38630E-07    0.54540E-01    0.43929E-01    0.58281E-02   -0.11945E-07    0.39552E-07    0.43929E-01    0.47474E-01
   151    0.43153E+04   -0.44261E+02    0.14468E-05    0.33547E-02    0.57119E-02   -0.44261E+02    0.10206E+01   -0.14163E-08   -0.16092E-07   -0.12542E-07    0.14468E-05   -0.14163E-08    0.29581E-11    0.38307E-07    0.39199E-07    0.33547E-02   -0.16092E-07    0.38307E-07    0.54807E-01    0.44133E-01    0.57119E-02   -0.12542E-07    0.39199E-07    0.44133E-01    0.47682E-01
   152    0.43466E+04   -0.44253E+02    0.14207E-05    0.32524E-02    0.55961E-02   -0.44253E+02    0.10152E+01   -0.12607E-08   -0.16592E-07   -0.13101E-07    0.14207E-05   -0.12607E-08    0.29018E-11    0.37988E-07    0.38851E-07    0.32524E-02   -0.16592E-07    0.37988E-07    0.55074E-01    0.44337E-01    0.55961E-02   -0.13101E-07    0.38851E-07    0.44337E-01    0.47890E-01
   153    0.43779E+04   -0.44220E+02    0.13956E-05    0.31514E-02    0.54807E-02   -0.44220E+02    0.10094E+01   -0.11332E-08   -0.17014E-07   -0.13625E-07    0.13956E-05   -0.11332E-08    0.28468E-11    0.37675E-07    0.38510E-07    0.31514E-02   -0.17014E-07    0.37675E-07    0.55343E-01    0.44541E-01    0.54807E-02   -0.13625E-07    0.38510E-07    0.44541E-01    0.48099E-01
   154    0.44089E+04   -0.44164E+02    0.13715E-05    0.30518E-02    0.53659E-02   -0.44164E+02    0.10033E+01   -0.10318E-08   -0.17362E-07   -0.14114E-07    0.13715E-05   -0.10318E-08    0.27931E-11    0.37367E-07    0.38175E-07    0.30518E-02   -0.17362E-07    0.37367E-07    0.55611E-01    0.44745E-01    0.53659E-02   -0.14114E-07    0.38175E-07    0.44745E-01    0.48307E-01
   155    0.44396E+04   -0.44083E+02    0.13483E-05    0.29535E-02    0.52516E-02   -0.44083E+02    0.99686E+00   -0.95471E-09   -0.17639E-07   -0.14571E-07    0.13483E-05   -0.95471E-09    0.27406E-11    0.37064E-07    0.37846E-07    0.29535E-02   -0.17639E-07    0.37064E-07    0.55880E-01    0.44950E-01    0.52516E-02   -0.14571E-07    0.37846E-07    0.44950E-01    0.48516E-01
   156    0.44700E+04   -0.43979E+02    0.13260E-05    0.28568E-02    0.51379E-02   -0.43979E+02    0.99006E+00   -0.90001E-09   -0.17851E-07   -0.14998E-07    0.13260E-05   -0.90001E-09    0.26895E-11    0.36766E-07    0.37523E-07    0.28568E-02   -0.17851E-07    0.36766E-07    0.56149E-01    0.45154E-01    0.51379E-02   -0.14998E-07    0.37523E-07    0.45154E-01    0.48725E-01
   157    0.45004E+04   -0.43849E+02    0.13045E-05    0.27615E-02    0.50248E-02   -0.43849E+02    0.98291E+00   -0.86582E-09   -0.18000E-07   -0.15396E-07    0.13045E-05   -0.86582E-09    0.26395E-11    0.36472E-07    0.37205E-07    0.27615E-02   -0.18000E-07    0.36472E-07    0.56419E-01    0.45358E-01    0.50248E-02   -0.15396E-07    0.37205E-07    0.45358E-01    0.48934E-01
   158    0.45304E+04   -0.43694E+02    0.12838E-05    0.26677E-02    0.49124E-02   -0.43694E+02    0.97548E+00   -0.85026E-09   -0.18091E-07   -0.15767E-07    0.12838E-05   -0.85026E-09    0.25907E-11    0.36184E-07    0.36893E-07    0.26677E-02   -0.18091E-07    0.36184E-07    0.56690E-01    0.45563E-01    0.49124E-02   -0.15767E-07    0.36893E-07    0.45563E-01    0.49144E-01
   159    0.45601E+04   -0.43515E+02    0.12638E-05    0.25755E-02    0.48006E-02   -0.43515E+02    0.96763E+00   -0.85143E-09   -0.18128E-07   -0.16112E-07    0.12638E-05   -0.85143E-09    0.25431E-11    0.35900E-07    0.36586E-07    0.25755E-02   -0.18128E-07    0.35900E-07    0.56961E-01    0.45768E-01    0.48006E-02   -0.16112E-07    0.36586E-07    0.45768E-01    0.49353E-01
   160    0.45896E+04   -0.43309E+02    0.12445E-05    0.24849E-02    0.46895E-02   -0.43309E+02    0.95949E+00   -0.86747E-09   -0.18114E-07   -0.16434E-07    0.12445E-05   -0.86747E-09    0.24966E-11    0.35621E-07    0.36284E-07    0.24849E-02   -0.18114E-07    0.35621E-07    0.57232E-01    0.45973E-01    0.46895E-02   -0.16434E-07    0.36284E-07    0.45973E-01    0.49563E-01
   161    0.46189E+04   -0.43079E+02    0.12258E-05    0.23959E-02    0.45793E-02   -0.43079E+02    0.95116E+00   -0.89648E-09   -0.18054E-07   -0.16734E-07    0.12258E-05   -0.89648E-09    0.24511E-11    0.35346E-07    0.35987E-07    0.23959E-02   -0.18054E-07    0.35346E-07    0.57504E-01    0.46179E-01    0.45793E-02   -0.16734E-07    0.35987E-07    0.46179E-01    0.49773E-01
   162    0.46479E+04   -0.42823E+02    0.12076E-05    0.23085E-02    0.44698E-02   -0.42823E+02    0.94247E+00   -0.93659E-09   -0.17951E-07   -0.17014E-07    0.12076E-05   -0.93659E-09    0.24068E-11    0.35076E-07    0.35696E-07    0.23085E-02   -0.17951E-07    0.35076E-07    0.57776E-01    0.46384E-01    0.44698E-02   -0.17014E-07    0.35696E-07    0.46384E-01    0.49983E-01
   163    0.46767E+04   -0.42542E+02    0.11900E-05    0.22229E-02    0.43611E-02   -0.42542E+02    0.93350E+00   -0.98590E-09   -0.17810E-07   -0.17276E-07    0.11900E-05   -0.98590E-09    0.23635E-11    0.34810E-07    0.35409E-07    0.22229E-02   -0.17810E-07    0.34810E-07    0.58049E-01    0.46590E-01    0.43611E-02   -0.17276E-07    0.35409E-07    0.46590E-01    0.50194E-01
   164    0.47051E+04   -0.42235E+02    0.11728E-05    0.21389E-02    0.42533E-02   -0.42235E+02    0.92433E+00   -0.10425E-08   -0.17634E-07   -0.17521E-07    0.11728E-05   -0.10425E-08    0.23213E-11    0.34548E-07    0.35127E-07    0.21389E-02   -0.17634E-07    0.34548E-07    0.58322E-01    0.46796E-01    0.42533E-02   -0.17521E-07    0.35127E-07    0.46796E-01    0.50404E-01
   165    0.47333E+04   -0.41902E+02    0.11560E-05    0.20567E-02    0.41465E-02   -0.41902E+02    0.91488E+00   -0.11046E-08   -0.17428E-07   -0.17751E-07    0.11560E-05   -0.11046E-08    0.22800E-11    0.34291E-07    0.34849E-07    0.20567E-02   -0.17428E-07    0.34291E-07    0.58596E-01    0.47003E-01    0.41465E-02   -0.17751E-07    0.34849E-07    0.47003E-01    0.50615E-01
   166    0.47612E+04   -0.41543E+02    0.11395E-05    0.19763E-02    0.40405E-02   -0.41543E+02    0.90529E+00   -0.11702E-08   -0.17194E-07   -0.17969E-07    0.11395E-05   -0.11702E-08    0.22397E-11    0.34037E-07    0.34576E-07    0.19763E-02   -0.17194E-07    0.34037E-07    0.58870E-01    0.47209E-01    0.40405E-02   -0.17969E-07    0.34576E-07    0.47209E-01    0.50827E-01
   167    0.47889E+04   -0.41159E+02    0.11233E-05    0.18978E-02    0.39356E-02   -0.41159E+02    0.89536E+00   -0.12376E-08   -0.16938E-07   -0.18174E-07    0.11233E-05   -0.12376E-08    0.22003E-11    0.33787E-07    0.34308E-07    0.18978E-02   -0.16938E-07    0.33787E-07    0.59145E-01    0.47416E-01    0.39356E-02   -0.18174E-07    0.34308E-07    0.47416E-01    0.51038E-01
   168    0.48162E+04   -0.40748E+02    0.11074E-05    0.18211E-02    0.38317E-02   -0.40748E+02    0.88543E+00   -0.13046E-08   -0.16663E-07   -0.18370E-07    0.11074E-05   -0.13046E-08    0.21618E-11    0.33542E-07    0.34044E-07    0.18211E-02   -0.16663E-07    0.33542E-07    0.59421E-01    0.47624E-01    0.38317E-02   -0.18370E-07    0.34044E-07    0.47624E-01    0.51250E-01
   169    0.48431E+04   -0.40309E+02    0.10916E-05    0.17462E-02    0.37288E-02   -0.40309E+02    0.87523E+00   -0.13697E-08   -0.16373E-07   -0.18559E-07    0.10916E-05   -0.13697E-08    0.21243E-11    0.33299E-07    0.33784E-07    0.17462E-02   -0.16373E-07    0.33299E-07    0.59697E-01    0.47832E-01    0.37288E-02   -0.18559E-07    0.33784E-07    0.47832E-01    0.51463E-01
   170    0.48697E+04   -0.39846E+02    0.10759E-05    0.16734E-02    0.36270E-02   -0.39846E+02    0.86497E+00   -0.14307E-08   -0.16073E-07   -0.18741E-07    0.10759E-05   -0.14307E-08    0.20875E-11    0.33061E-07    0.33528E-07    0.16734E-02   -0.16073E-07    0.33061E-07    0.59973E-01    0.48040E-01    0.36270E-02   -0.18741E-07    0.33528E-07    0.48040E-01    0.51675E-01
   171    0.48959E+04   -0.39354E+02    0.10603E-05    0.16024E-02    0.35264E-02   -0.39354E+02    0.85466E+00   -0.14858E-08   -0.15765E-07   -0.18918E-07    0.10603E-05   -0.14858E-08    0.20516E-11    0.32826E-07    0.33276E-07    0.16024E-02   -0.15765E-07    0.32826E-07    0.60250E-01    0.48249E-01    0.35264E-02   -0.18918E-07    0.33276E-07    0.48249E-01    0.51888E-01
   172    0.49217E+04   -0.38836E+02    0.10448E-05    0.15335E-02    0.34269E-02   -0.38836E+02    0.84420E+00   -0.15333E-08   -0.15454E-07   -0.19093E-07    0.10448E-05   -0.15333E-08    0.20165E-11    0.32595E-07    0.33027E-07    0.15335E-02   -0.15454E-07    0.32595E-07    0.60528E-01    0.48458E-01    0.34269E-02   -0.19093E-07    0.33027E-07    0.48458E-01    0.52101E-01
   173    0.49470E+04   -0.38292E+02    0.10291E-05    0.14666E-02    0.33287E-02   -0.38292E+02    0.83362E+00   -0.15710E-08   -0.15144E-07   -0.19268E-07    0.10291E-05   -0.15710E-08    0.19821E-11    0.32367E-07    0.32783E-07    0.14666E-02   -0.15144E-07    0.32367E-07    0.60806E-01    0.48668E-01    0.33287E-02   -0.19268E-07    0.32783E-07    0.48668E-01    0.52315E-01
   174    0.49720E+04   -0.37722E+02    0.10134E-05    0.14018E-02    0.32316E-02   -0.37722E+02    0.82320E+00   -0.15973E-08   -0.14839E-07   -0.19442E-07    0.10134E-05   -0.15973E-08    0.19485E-11    0.32142E-07    0.32542E-07    0.14018E-02   -0.14839E-07    0.32142E-07    0.61085E-01    0.48878E-01    0.32316E-02   -0.19442E-07    0.32542E-07    0.48878E-01    0.52529E-01
   175    0.49967E+04   -0.37124E+02    0.99757E-06    0.13391E-02    0.31359E-02   -0.37124E+02    0.81264E+00   -0.16102E-08   -0.14542E-07   -0.19620E-07    0.99757E-06   -0.16102E-08    0.19156E-11    0.31921E-07    0.32304E-07    0.13391E-02   -0.14542E-07    0.31921E-07    0.61364E-01    0.49088E-01    0.31359E-02   -0.19620E-07    0.32304E-07    0.49088E-01    0.52744E-01
   176    0.50208E+04   -0.36499E+02    0.98151E-06    0.12785E-02    0.30415E-02   -0.36499E+02    0.80218E+00   -0.16083E-08   -0.14258E-07   -0.19801E-07    0.98151E-06   -0.16083E-08    0.18834E-11    0.31702E-07    0.32070E-07    0.12785E-02   -0.14258E-07    0.31702E-07    0.61644E-01    0.49299E-01    0.30415E-02   -0.19801E-07    0.32070E-07    0.49299E-01    0.52959E-01
   177    0.50445E+04   -0.35849E+02    0.96528E-06    0.12200E-02    0.29484E-02   -0.35849E+02    0.79172E+00   -0.15919E-08   -0.13986E-07   -0.19986E-07    0.96528E-06   -0.15919E-08    0.18519E-11    0.31487E-07    0.31838E-07    0.12200E-02   -0.13986E-07    0.31487E-07    0.61925E-01    0.49511E-01    0.29484E-02   -0.19986E-07    0.31838E-07    0.49511E-01    0.53174E-01
   178    0.50678E+04   -0.35171E+02    0.94888E-06    0.11635E-02    0.28566E-02   -0.35171E+02    0.78151E+00   -0.15620E-08   -0.13725E-07   -0.20173E-07    0.94888E-06   -0.15620E-08    0.18210E-11    0.31275E-07    0.31611E-07    0.11635E-02   -0.13725E-07    0.31275E-07    0.62206E-01    0.49723E-01    0.28566E-02   -0.20173E-07    0.31611E-07    0.49723E-01    0.53390E-01
   179    0.50906E+04   -0.34466E+02    0.93236E-06    0.11090E-02    0.27663E-02   -0.34466E+02    0.77123E+00   -0.15195E-08   -0.13475E-07   -0.20361E-07    0.93236E-06   -0.15195E-08    0.17908E-11    0.31065E-07    0.31386E-07    0.11090E-02   -0.13475E-07    0.31065E-07    0.62488E-01    0.49936E-01    0.27663E-02   -0.20361E-07    0.31386E-07    0.49936E-01    0.53606E-01
   180    0.51131E+04   -0.33736E+02    0.91572E-06    0.10565E-02    0.26773E-02   -0.33736E+02    0.76111E+00   -0.14652E-08   -0.13235E-07   -0.20550E-07    0.91572E-06   -0.14652E-08    0.17612E-11    0.30859E-07    0.31164E-07    0.10565E-02   -0.13235E-07    0.30859E-07    0.62770E-01    0.50149E-01    0.26773E-02   -0.20550E-07    0.31164E-07    0.50149E-01    0.53823E-01
   181    0.51350E+04   -0.32980E+02    0.89899E-06    0.10059E-02    0.25898E-02   -0.32980E+02    0.75115E+00   -0.13999E-08   -0.13005E-07   -0.20738E-07    0.89899E-06   -0.13999E-08    0.17323E-11    0.30656E-07    0.30946E-07    0.10059E-02   -0.13005E-07    0.30656E-07    0.63053E-01    0.50362E-01    0.25898E-02   -0.20738E-07    0.30946E-07    0.50362E-01    0.54040E-01
   182    0.51566E+04   -0.32197E+02    0.88220E-06    0.95711E-03    0.25037E-02   -0.32197E+02    0.74142E+00   -0.13247E-08   -0.12784E-07   -0.20924E-07    0.88220E-06   -0.13247E-08    0.17039E-11    0.30455E-07    0.30730E-07    0.95711E-03   -0.12784E-07    0.30455E-07    0.63337E-01    0.50577E-01    0.25037E-02   -0.20924E-07    0.30730E-07    0.50577E-01    0.54258E-01
   183    0.51775E+04   -0.31389E+02    0.86536E-06    0.91016E-03    0.24191E-02   -0.31389E+02    0.73184E+00   -0.12402E-08   -0.12571E-07   -0.21108E-07    0.86536E-06   -0.12402E-08    0.16761E-11    0.30257E-07    0.30517E-07    0.91016E-03   -0.12571E-07    0.30257E-07    0.63621E-01    0.50791E-01    0.24191E-02   -0.21108E-07    0.30517E-07    0.50791E-01    0.54476E-01
   184    0.51982E+04   -0.30554E+02    0.84851E-06    0.86498E-03    0.23359E-02   -0.30554E+02    0.72250E+00   -0.11475E-08   -0.12366E-07   -0.21289E-07    0.84851E-06   -0.11475E-08    0.16489E-11    0.30062E-07    0.30308E-07    0.86498E-03   -0.12366E-07    0.30062E-07    0.63905E-01    0.51006E-01    0.23359E-02   -0.21289E-07    0.30308E-07    0.51006E-01    0.54694E-01
   185    0.52183E+04   -0.29695E+02    0.83167E-06    0.82151E-03    0.22543E-02   -0.29695E+02    0.71354E+00   -0.10473E-08   -0.12168E-07   -0.21465E-07    0.83167E-06   -0.10473E-08    0.16223E-11    0.29869E-07    0.30101E-07    0.82151E-03   -0.12168E-07    0.29869E-07    0.64190E-01    0.51222E-01    0.22543E-02   -0.21465E-07    0.30101E-07    0.51222E-01    0.54913E-01
   186    0.52377E+04   -0.28809E+02    0.81485E-06    0.77972E-03    0.21741E-02   -0.28809E+02    0.70481E+00   -0.94059E-09   -0.11977E-07   -0.21635E-07    0.81485E-06   -0.94059E-09    0.15962E-11    0.29679E-07    0.29897E-07    0.77972E-03   -0.11977E-07    0.29679E-07    0.64476E-01    0.51438E-01    0.21741E-02   -0.21635E-07    0.29897E-07    0.51438E-01    0.55132E-01
   187    0.52568E+04   -0.27897E+02    0.79808E-06    0.73956E-03    0.20955E-02   -0.27897E+02    0.69647E+00   -0.82820E-09   -0.11792E-07   -0.21799E-07    0.79808E-06   -0.82820E-09    0.15707E-11    0.29491E-07    0.29696E-07    0.73956E-03   -0.11792E-07    0.29491E-07    0.64762E-01    0.51654E-01    0.20955E-02   -0.21799E-07    0.29696E-07    0.51654E-01    0.55352E-01
   188    0.52755E+04   -0.26961E+02    0.78139E-06    0.70098E-03    0.20185E-02   -0.26961E+02    0.68848E+00   -0.71102E-09   -0.11611E-07   -0.21955E-07    0.78139E-06   -0.71102E-09    0.15457E-11    0.29307E-07    0.29497E-07    0.70098E-03   -0.11611E-07    0.29307E-07    0.65049E-01    0.51871E-01    0.20185E-02   -0.21955E-07    0.29497E-07    0.51871E-01    0.55571E-01
   189    0.52936E+04   -0.26000E+02    0.76480E-06    0.66393E-03    0.19431E-02   -0.26000E+02    0.68089E+00   -0.58990E-09   -0.11436E-07   -0.22103E-07    0.76480E-06   -0.58990E-09    0.15212E-11    0.29124E-07    0.29301E-07    0.66393E-03   -0.11436E-07    0.29124E-07    0.65336E-01    0.52088E-01    0.19431E-02   -0.22103E-07    0.29301E-07    0.52088E-01    0.55792E-01
   190    0.53115E+04   -0.25015E+02    0.74832E-06    0.62838E-03    0.18692E-02   -0.25015E+02    0.67375E+00   -0.46573E-09   -0.11264E-07   -0.22241E-07    0.74832E-06   -0.46573E-09    0.14972E-11    0.28944E-07    0.29108E-07    0.62838E-03   -0.11264E-07    0.28944E-07    0.65624E-01    0.52306E-01    0.18692E-02   -0.22241E-07    0.29108E-07    0.52306E-01    0.56013E-01
   191    0.53285E+04   -0.24004E+02    0.73200E-06    0.59426E-03    0.17970E-02   -0.24004E+02    0.66707E+00   -0.33938E-09   -0.11096E-07   -0.22369E-07    0.73200E-06   -0.33938E-09    0.14737E-11    0.28766E-07    0.28917E-07    0.59426E-03   -0.11096E-07    0.28766E-07    0.65912E-01    0.52524E-01    0.17970E-02   -0.22369E-07    0.28917E-07    0.52524E-01    0.56234E-01
   192    0.53451E+04   -0.22969E+02    0.71584E-06    0.56154E-03    0.17265E-02   -0.22969E+02    0.66090E+00   -0.21172E-09   -0.10930E-07   -0.22485E-07    0.71584E-06   -0.21172E-09    0.14506E-11    0.28591E-07    0.28729E-07    0.56154E-03   -0.10930E-07    0.28591E-07    0.66201E-01    0.52742E-01    0.17265E-02   -0.22485E-07    0.28729E-07    0.52742E-01    0.56455E-01
   193    0.53612E+04   -0.21911E+02    0.69987E-06    0.53017E-03    0.16576E-02   -0.21911E+02    0.65525E+00   -0.83621E-10   -0.10767E-07   -0.22590E-07    0.69987E-06   -0.83621E-10    0.14281E-11    0.28418E-07    0.28544E-07    0.53017E-03   -0.10767E-07    0.28418E-07    0.66490E-01    0.52961E-01    0.16576E-02   -0.22590E-07    0.28544E-07    0.52961E-01    0.56677E-01
   194    0.53769E+04   -0.20829E+02    0.68411E-06    0.50011E-03    0.15903E-02   -0.20829E+02    0.65017E+00    0.44038E-10   -0.10605E-07   -0.22680E-07    0.68411E-06    0.44038E-10    0.14059E-11    0.28247E-07    0.28360E-07    0.50011E-03   -0.10605E-07    0.28247E-07    0.66780E-01    0.53181E-01    0.15903E-02   -0.22680E-07    0.28360E-07    0.53181E-01    0.56900E-01
   195    0.53920E+04   -0.19724E+02    0.66859E-06    0.47130E-03    0.15248E-02   -0.19724E+02    0.64569E+00    0.17038E-09   -0.10444E-07   -0.22757E-07    0.66859E-06    0.17038E-09    0.13842E-11    0.28078E-07    0.28179E-07    0.47130E-03   -0.10444E-07    0.28078E-07    0.67071E-01    0.53400E-01    0.15248E-02   -0.22757E-07    0.28179E-07    0.53400E-01    0.57122E-01
   196    0.54065E+04   -0.18595E+02    0.65334E-06    0.44371E-03    0.14610E-02   -0.18595E+02    0.64185E+00    0.29455E-09   -0.10283E-07   -0.22818E-07    0.65334E-06    0.29455E-09    0.13630E-11    0.27912E-07    0.28001E-07    0.44371E-03   -0.10283E-07    0.27912E-07    0.67361E-01    0.53620E-01    0.14610E-02   -0.22818E-07    0.28001E-07    0.53620E-01    0.57346E-01
   197    0.54205E+04   -0.17445E+02    0.63837E-06    0.41728E-03    0.13990E-02   -0.17445E+02    0.63869E+00    0.41565E-09   -0.10122E-07   -0.22862E-07    0.63837E-06    0.41565E-09    0.13421E-11    0.27747E-07    0.27825E-07    0.41728E-03   -0.10122E-07    0.27747E-07    0.67653E-01    0.53841E-01    0.13990E-02   -0.22862E-07    0.27825E-07    0.53841E-01    0.57569E-01
   198    0.54341E+04   -0.16272E+02    0.62370E-06    0.39197E-03    0.13387E-02   -0.16272E+02    0.63624E+00    0.53283E-09   -0.99601E-08   -0.22890E-07    0.62370E-06    0.53283E-09    0.13216E-11    0.27584E-07    0.27651E-07    0.39197E-03   -0.99601E-08    0.27584E-07    0.67945E-01    0.54062E-01    0.13387E-02   -0.22890E-07    0.27651E-07    0.54062E-01    0.57793E-01
   199    0.54471E+04   -0.15078E+02    0.60937E-06    0.36773E-03    0.12803E-02   -0.15078E+02    0.63452E+00    0.64520E-09   -0.97964E-08   -0.22899E-07    0.60937E-06    0.64520E-09    0.13015E-11    0.27424E-07    0.27479E-07    0.36773E-03   -0.97964E-08    0.27424E-07    0.68237E-01    0.54283E-01    0.12803E-02   -0.22899E-07    0.27479E-07    0.54283E-01    0.58017E-01
   200    0.54596E+04   -0.13862E+02    0.59538E-06    0.34452E-03    0.12236E-02   -0.13862E+02    0.63357E+00    0.75189E-09   -0.96305E-08   -0.22888E-07    0.59538E-06    0.75189E-09    0.12818E-11    0.27265E-07    0.27309E-07    0.34452E-03   -0.96305E-08    0.27265E-07    0.68530E-01    0.54505E-01    0.12236E-02   -0.22888E-07    0.27309E-07    0.54505E-01    0.58242E-01
   201    0.54716E+04   -0.12625E+02    0.58178E-06    0.32230E-03    0.11687E-02   -0.12625E+02    0.63344E+00    0.85220E-09   -0.94619E-08   -0.22858E-07    0.58178E-06    0.85220E-09    0.12624E-11    0.27108E-07    0.27141E-07    0.32230E-03   -0.94619E-08    0.27108E-07    0.68823E-01    0.54727E-01    0.11687E-02   -0.22858E-07    0.27141E-07    0.54727E-01    0.58467E-01
   202    0.54830E+04   -0.11367E+02    0.56854E-06    0.30103E-03    0.11157E-02   -0.11367E+02    0.63415E+00    0.94611E-09   -0.92905E-08   -0.22808E-07    0.56854E-06    0.94611E-09    0.12434E-11    0.26953E-07    0.26976E-07    0.30103E-03   -0.92905E-08    0.26953E-07    0.69117E-01    0.54949E-01    0.11157E-02   -0.22808E-07    0.26976E-07    0.54949E-01    0.58693E-01
   203    0.54938E+04   -0.10088E+02    0.55566E-06    0.28071E-03    0.10644E-02   -0.10088E+02    0.63575E+00    0.10337E-08   -0.91167E-08   -0.22739E-07    0.55566E-06    0.10337E-08    0.12247E-11    0.26800E-07    0.26812E-07    0.28071E-03   -0.91167E-08    0.26800E-07    0.69411E-01    0.55172E-01    0.10644E-02   -0.22739E-07    0.26812E-07    0.55172E-01    0.58918E-01
   204    0.55040E+04   -0.87907E+01    0.54314E-06    0.26130E-03    0.10148E-02   -0.87907E+01    0.63826E+00    0.11153E-08   -0.89405E-08   -0.22651E-07    0.54314E-06    0.11153E-08    0.12064E-11    0.26649E-07    0.26651E-07    0.26130E-03   -0.89405E-08    0.26649E-07    0.69705E-01    0.55395E-01    0.10148E-02   -0.22651E-07    0.26651E-07    0.55395E-01    0.59145E-01
   205    0.55137E+04   -0.74733E+01    0.53097E-06    0.24279E-03    0.96699E-03   -0.74733E+01    0.64173E+00    0.11908E-08   -0.87621E-08   -0.22546E-07    0.53097E-06    0.11908E-08    0.11883E-11    0.26499E-07    0.26491E-07    0.24279E-03   -0.87621E-08    0.26499E-07    0.70000E-01    0.55618E-01    0.96699E-03   -0.22546E-07    0.26491E-07    0.55618E-01    0.59371E-01
