     2    0.10032E+04    0.51794E-01    0.14581E-05    0.35499E+01
     3    0.95494E+03    0.85078E-01    0.29168E-05    0.43402E+01
     4    0.90374E+03    0.96819E-01    0.48625E-05    0.44237E+01
     5    0.86288E+03    0.87266E-01    0.72958E-05    0.40897E+01
     6    0.83293E+03    0.65724E-01    0.10218E-04    0.35597E+01
     7    0.81234E+03    0.42689E-01    0.13629E-04    0.29732E+01
     8    0.79885E+03    0.24957E-01    0.17531E-04    0.24182E+01
     9    0.79096E+03    0.14494E-01    0.21925E-04    0.19385E+01
    10    0.78756E+03    0.98615E-02    0.26812E-04    0.15568E+01
    11    0.78734E+03    0.83906E-02    0.32194E-04    0.12819E+01
    12    0.79048E+03    0.79029E-02    0.38072E-04    0.11153E+01
    13    0.79532E+03    0.72465E-02    0.44449E-04    0.10376E+01
    14    0.80105E+03    0.63743E-02    0.51324E-04    0.10240E+01
    15    0.80804E+03    0.55816E-02    0.58702E-04    0.10542E+01
    16    0.81677E+03    0.51465E-02    0.66583E-04    0.11107E+01
    17    0.82709E+03    0.51563E-02    0.74969E-04    0.11791E+01
    18    0.83804E+03    0.54382E-02    0.83862E-04    0.12482E+01
    19    0.85049E+03    0.58185E-02    0.93265E-04    0.13116E+01
    20    0.86283E+03    0.62118E-02    0.10318E-03    0.13627E+01
    21    0.87541E+03    0.66198E-02    0.11360E-03    0.14038E+01
    22    0.88849E+03    0.71489E-02    0.12454E-03    0.14385E+01
    23    0.90189E+03    0.78793E-02    0.13600E-03    0.14709E+01
    24    0.91567E+03    0.88414E-02    0.14797E-03    0.15048E+01
    25    0.92980E+03    0.10063E-01    0.16047E-03    0.15410E+01
    26    0.94411E+03    0.11523E-01    0.17348E-03    0.15806E+01
    27    0.95883E+03    0.13174E-01    0.18702E-03    0.16229E+01
    28    0.97378E+03    0.14997E-01    0.20108E-03    0.16674E+01
    29    0.98900E+03    0.16987E-01    0.21566E-03    0.17117E+01
    30    0.10044E+04    0.19155E-01    0.23077E-03    0.17518E+01
    31    0.10199E+04    0.21504E-01    0.24641E-03    0.17866E+01
    32    0.10357E+04    0.24020E-01    0.26257E-03    0.18151E+01
    33    0.10520E+04    0.26688E-01    0.27926E-03    0.18329E+01
    34    0.10684E+04    0.29513E-01    0.29647E-03    0.18373E+01
    35    0.10849E+04    0.32522E-01    0.31422E-03    0.18309E+01
    36    0.11016E+04    0.35749E-01    0.33249E-03    0.18159E+01
    37    0.11183E+04    0.39187E-01    0.35129E-03    0.17908E+01
    38    0.11354E+04    0.42832E-01    0.37062E-03    0.17557E+01
    39    0.11528E+04    0.46697E-01    0.39048E-03    0.17116E+01
    40    0.11704E+04    0.50803E-01    0.41086E-03    0.16599E+01
    41    0.11882E+04    0.55170E-01    0.43177E-03    0.16009E+01
    42    0.12060E+04    0.59801E-01    0.45320E-03    0.15335E+01
    43    0.12239E+04    0.64693E-01    0.47516E-03    0.14560E+01
    44    0.12418E+04    0.69829E-01    0.49765E-03    0.13673E+01
    45    0.12600E+04    0.75202E-01    0.52065E-03    0.12669E+01
    46    0.12785E+04    0.80808E-01    0.54418E-03    0.11523E+01
    47    0.12971E+04    0.86650E-01    0.56823E-03    0.10246E+01
    48    0.13158E+04    0.92736E-01    0.59280E-03    0.88847E+00
    49    0.13346E+04    0.99054E-01    0.61789E-03    0.74786E+00
    50    0.13538E+04    0.10558E+00    0.64349E-03    0.60003E+00
    51    0.13732E+04    0.11230E+00    0.66961E-03    0.44069E+00
    52    0.13929E+04    0.11929E+00    0.69625E-03    0.26514E+00
    53    0.14127E+04    0.12669E+00    0.72340E-03    0.70389E-01
    54    0.14324E+04    0.13450E+00    0.75107E-03   -0.13856E+00
    55    0.14522E+04    0.14269E+00    0.77924E-03   -0.35660E+00
    56    0.14723E+04    0.15111E+00    0.80793E-03   -0.58494E+00
    57    0.14927E+04    0.15966E+00    0.83713E-03   -0.82366E+00
    58    0.15134E+04    0.16835E+00    0.86683E-03   -0.10738E+01
    59    0.15342E+04    0.17722E+00    0.89705E-03   -0.13366E+01
    60    0.15552E+04    0.18633E+00    0.92778E-03   -0.16115E+01
    61    0.15766E+04    0.19577E+00    0.95901E-03   -0.18980E+01
