     2    0.11315E+04    0.54880E-01    0.00000E+00    0.34178E+01    0.48856E-07    0.34307E-02   -0.16388E-04
     3    0.10525E+04    0.88312E-01    0.00000E+00    0.42653E+01    0.59417E-07    0.34129E-02   -0.19890E-04
     4    0.97935E+03    0.97755E-01    0.00000E+00    0.43664E+01    0.68419E-07    0.33237E-02   -0.19838E-04
     5    0.92309E+03    0.85338E-01    0.00000E+00    0.40297E+01    0.76210E-07    0.32074E-02   -0.17280E-04
     6    0.88220E+03    0.62030E-01    0.00000E+00    0.34913E+01    0.82992E-07    0.30825E-02   -0.13164E-04
     7    0.85374E+03    0.38881E-01    0.00000E+00    0.28994E+01    0.88946E-07    0.29588E-02   -0.84024E-05
     8    0.83445E+03    0.22214E-01    0.00000E+00    0.23434E+01    0.94201E-07    0.28372E-02   -0.38180E-05
     9    0.82219E+03    0.13102E-01    0.00000E+00    0.18687E+01    0.98865E-07    0.27171E-02   -0.49547E-07
    10    0.81538E+03    0.94192E-02    0.00000E+00    0.14998E+01    0.10301E-06    0.26008E-02    0.25672E-05
    11    0.81244E+03    0.82925E-02    0.00000E+00    0.12445E+01    0.10672E-06    0.24933E-02    0.39931E-05
    12    0.81346E+03    0.77398E-02    0.00000E+00    0.11001E+01    0.11003E-06    0.23963E-02    0.43286E-05
    13    0.81666E+03    0.69108E-02    0.00000E+00    0.10426E+01    0.11297E-06    0.23082E-02    0.37446E-05
    14    0.82109E+03    0.60052E-02    0.00000E+00    0.10430E+01    0.11561E-06    0.22272E-02    0.24667E-05
    15    0.82701E+03    0.53139E-02    0.00000E+00    0.10822E+01    0.11796E-06    0.21504E-02    0.91672E-06
    16    0.83480E+03    0.50431E-02    0.00000E+00    0.11445E+01    0.12006E-06    0.20758E-02   -0.49520E-06
    17    0.84436E+03    0.51884E-02    0.00000E+00    0.12150E+01    0.12194E-06    0.20044E-02   -0.15690E-05
    18    0.85475E+03    0.55083E-02    0.00000E+00    0.12819E+01    0.12361E-06    0.19378E-02   -0.22015E-05
    19    0.86679E+03    0.58696E-02    0.00000E+00    0.13399E+01    0.12510E-06    0.18753E-02   -0.24673E-05
    20    0.87880E+03    0.62503E-02    0.00000E+00    0.13841E+01    0.12640E-06    0.18157E-02   -0.24589E-05
    21    0.89113E+03    0.66951E-02    0.00000E+00    0.14205E+01    0.12755E-06    0.17585E-02   -0.21734E-05
    22    0.90404E+03    0.73361E-02    0.00000E+00    0.14555E+01    0.12855E-06    0.17034E-02   -0.16240E-05
    23    0.91735E+03    0.82278E-02    0.00000E+00    0.14906E+01    0.12943E-06    0.16508E-02   -0.98188E-06
    24    0.93111E+03    0.93661E-02    0.00000E+00    0.15266E+01    0.13019E-06    0.16010E-02   -0.43874E-06
    25    0.94525E+03    0.10760E-01    0.00000E+00    0.15653E+01    0.13083E-06    0.15540E-02   -0.11684E-06
    26    0.95960E+03    0.12379E-01    0.00000E+00    0.16093E+01    0.13138E-06    0.15095E-02   -0.76834E-07
    27    0.97437E+03    0.14178E-01    0.00000E+00    0.16557E+01    0.13183E-06    0.14671E-02   -0.20415E-06
    28    0.98943E+03    0.16144E-01    0.00000E+00    0.17016E+01    0.13219E-06    0.14265E-02   -0.36689E-06
    29    0.10048E+04    0.18287E-01    0.00000E+00    0.17452E+01    0.13248E-06    0.13879E-02   -0.53482E-06
    30    0.10205E+04    0.20623E-01    0.00000E+00    0.17832E+01    0.13268E-06    0.13514E-02   -0.70819E-06
    31    0.10363E+04    0.23138E-01    0.00000E+00    0.18134E+01    0.13280E-06    0.13168E-02   -0.90773E-06
    32    0.10524E+04    0.25806E-01    0.00000E+00    0.18334E+01    0.13287E-06    0.12834E-02   -0.11380E-05
    33    0.10689E+04    0.28637E-01    0.00000E+00    0.18407E+01    0.13287E-06    0.12510E-02   -0.13187E-05
    34    0.10856E+04    0.31661E-01    0.00000E+00    0.18343E+01    0.13283E-06    0.12195E-02   -0.13643E-05
    35    0.11025E+04    0.34900E-01    0.00000E+00    0.18186E+01    0.13273E-06    0.11887E-02   -0.12514E-05
    36    0.11195E+04    0.38373E-01    0.00000E+00    0.17964E+01    0.13258E-06    0.11590E-02   -0.99775E-06
    37    0.11365E+04    0.42075E-01    0.00000E+00    0.17640E+01    0.13239E-06    0.11307E-02   -0.72459E-06
    38    0.11540E+04    0.46002E-01    0.00000E+00    0.17189E+01    0.13216E-06    0.11043E-02   -0.54594E-06
    39    0.11719E+04    0.50164E-01    0.00000E+00    0.16634E+01    0.13190E-06    0.10794E-02   -0.44541E-06
    40    0.11899E+04    0.54584E-01    0.00000E+00    0.16003E+01    0.13159E-06    0.10556E-02   -0.37423E-06
    41    0.12082E+04    0.59281E-01    0.00000E+00    0.15315E+01    0.13125E-06    0.10322E-02   -0.29458E-06
    42    0.12264E+04    0.64256E-01    0.00000E+00    0.14552E+01    0.13088E-06    0.10094E-02   -0.21161E-06
    43    0.12448E+04    0.69507E-01    0.00000E+00    0.13684E+01    0.13048E-06    0.98722E-03   -0.14114E-06
    44    0.12631E+04    0.75014E-01    0.00000E+00    0.12693E+01    0.13005E-06    0.96573E-03   -0.98972E-07
    45    0.12819E+04    0.80768E-01    0.00000E+00    0.11559E+01    0.12960E-06    0.94503E-03   -0.10083E-06
    46    0.13009E+04    0.86767E-01    0.00000E+00    0.10252E+01    0.12913E-06    0.92517E-03   -0.15662E-06
    47    0.13200E+04    0.93013E-01    0.00000E+00    0.87893E+00    0.12863E-06    0.90605E-03   -0.25303E-06
    48    0.13393E+04    0.99517E-01    0.00000E+00    0.72278E+00    0.12811E-06    0.88752E-03   -0.37099E-06
    49    0.13587E+04    0.10627E+00    0.00000E+00    0.56181E+00    0.12758E-06    0.86943E-03   -0.49149E-06
    50    0.13785E+04    0.11325E+00    0.00000E+00    0.39430E+00    0.12703E-06    0.85165E-03   -0.59556E-06
    51    0.13985E+04    0.12043E+00    0.00000E+00    0.21671E+00    0.12647E-06    0.83409E-03   -0.66832E-06
    52    0.14188E+04    0.12790E+00    0.00000E+00    0.23823E-01    0.12589E-06    0.81685E-03   -0.71108E-06
    53    0.14392E+04    0.13580E+00    0.00000E+00   -0.18816E+00    0.12530E-06    0.80010E-03   -0.72914E-06
    54    0.14595E+04    0.14412E+00    0.00000E+00   -0.41506E+00    0.12469E-06    0.78399E-03   -0.72784E-06
    55    0.14800E+04    0.15283E+00    0.00000E+00   -0.65258E+00    0.12408E-06    0.76869E-03   -0.71245E-06
    56    0.15008E+04    0.16178E+00    0.00000E+00   -0.90252E+00    0.12345E-06    0.75430E-03   -0.68773E-06
    57    0.15218E+04    0.17087E+00    0.00000E+00   -0.11647E+01    0.12282E-06    0.74072E-03   -0.65624E-06
    58    0.15432E+04    0.18011E+00    0.00000E+00   -0.14397E+01    0.12218E-06    0.72778E-03   -0.62000E-06
    59    0.15648E+04    0.18954E+00    0.00000E+00   -0.17281E+01    0.12153E-06    0.71534E-03   -0.58102E-06
    60    0.15865E+04    0.19922E+00    0.00000E+00   -0.20291E+01    0.12087E-06    0.70323E-03   -0.54132E-06
    61    0.16086E+04    0.20924E+00    0.00000E+00   -0.23418E+01    0.12020E-06    0.69131E-03   -0.50285E-06
    62    0.16307E+04    0.21958E+00    0.00000E+00   -0.26670E+01    0.11953E-06    0.67955E-03   -0.46742E-06
    63    0.16528E+04    0.23022E+00    0.00000E+00   -0.30059E+01    0.11886E-06    0.66791E-03   -0.43675E-06
    64    0.16754E+04    0.24115E+00    0.00000E+00   -0.33597E+01    0.11817E-06    0.65637E-03   -0.41261E-06
    65    0.16980E+04    0.25234E+00    0.00000E+00   -0.37293E+01    0.11749E-06    0.64491E-03   -0.39673E-06
    66    0.17209E+04    0.26374E+00    0.00000E+00   -0.41128E+01    0.11680E-06    0.63353E-03   -0.39080E-06
    67    0.17440E+04    0.27534E+00    0.00000E+00   -0.45073E+01    0.11611E-06    0.62230E-03   -0.39633E-06
    68    0.17675E+04    0.28717E+00    0.00000E+00   -0.49110E+01    0.11542E-06    0.61132E-03   -0.41480E-06
    69    0.17912E+04    0.29921E+00    0.00000E+00   -0.53222E+01    0.11473E-06    0.60072E-03   -0.44766E-06
    70    0.18151E+04    0.31150E+00    0.00000E+00   -0.57423E+01    0.11403E-06    0.59058E-03   -0.49637E-06
    71    0.18393E+04    0.32401E+00    0.00000E+00   -0.61736E+01    0.11334E-06    0.58098E-03   -0.56026E-06
    72    0.18636E+04    0.33673E+00    0.00000E+00   -0.66176E+01    0.11265E-06    0.57187E-03   -0.63006E-06
    73    0.18880E+04    0.34963E+00    0.00000E+00   -0.70749E+01    0.11195E-06    0.56318E-03   -0.69439E-06
    74    0.19127E+04    0.36268E+00    0.00000E+00   -0.75448E+01    0.11126E-06    0.55483E-03   -0.74185E-06
    75    0.19376E+04    0.37591E+00    0.00000E+00   -0.80259E+01    0.11056E-06    0.54674E-03   -0.76108E-06
    76    0.19629E+04    0.38931E+00    0.00000E+00   -0.85177E+01    0.10987E-06    0.53883E-03   -0.74471E-06
    77    0.19884E+04    0.40287E+00    0.00000E+00   -0.90199E+01    0.10917E-06    0.53108E-03   -0.70132E-06
    78    0.20144E+04    0.41662E+00    0.00000E+00   -0.95339E+01    0.10848E-06    0.52344E-03   -0.64345E-06
    79    0.20405E+04    0.43051E+00    0.00000E+00   -0.10056E+02    0.10778E-06    0.51587E-03   -0.58365E-06
    80    0.20668E+04    0.44453E+00    0.00000E+00   -0.10587E+02    0.10709E-06    0.50835E-03   -0.53444E-06
    81    0.20934E+04    0.45864E+00    0.00000E+00   -0.11129E+02    0.10640E-06    0.50085E-03   -0.50592E-06
    82    0.21202E+04    0.47287E+00    0.00000E+00   -0.11679E+02    0.10571E-06    0.49339E-03   -0.49850E-06
    83    0.21472E+04    0.48717E+00    0.00000E+00   -0.12238E+02    0.10503E-06    0.48603E-03   -0.51018E-06
    84    0.21745E+04    0.50156E+00    0.00000E+00   -0.12803E+02    0.10434E-06    0.47881E-03   -0.53895E-06
    85    0.22018E+04    0.51601E+00    0.00000E+00   -0.13375E+02    0.10366E-06    0.47177E-03   -0.58280E-06
    86    0.22294E+04    0.53052E+00    0.00000E+00   -0.13954E+02    0.10298E-06    0.46494E-03   -0.63920E-06
    87    0.22574E+04    0.54507E+00    0.00000E+00   -0.14539E+02    0.10231E-06    0.45832E-03   -0.70343E-06
    88    0.22854E+04    0.55968E+00    0.00000E+00   -0.15130E+02    0.10163E-06    0.45190E-03   -0.77021E-06
    89    0.23137E+04    0.57432E+00    0.00000E+00   -0.15728E+02    0.10096E-06    0.44566E-03   -0.83428E-06
    90    0.23422E+04    0.58897E+00    0.00000E+00   -0.16330E+02    0.10030E-06    0.43958E-03   -0.89038E-06
    91    0.23709E+04    0.60361E+00    0.00000E+00   -0.16938E+02    0.99636E-07    0.43365E-03   -0.93431E-06
    92    0.23998E+04    0.61823E+00    0.00000E+00   -0.17550E+02    0.98977E-07    0.42786E-03   -0.96599E-06
    93    0.24291E+04    0.63283E+00    0.00000E+00   -0.18167E+02    0.98322E-07    0.42222E-03   -0.98641E-06
    94    0.24584E+04    0.64736E+00    0.00000E+00   -0.18788E+02    0.97670E-07    0.41671E-03   -0.99655E-06
    95    0.24879E+04    0.66183E+00    0.00000E+00   -0.19412E+02    0.97022E-07    0.41133E-03   -0.99739E-06
    96    0.25175E+04    0.67622E+00    0.00000E+00   -0.20040E+02    0.96378E-07    0.40607E-03   -0.98989E-06
    97    0.25475E+04    0.69053E+00    0.00000E+00   -0.20670E+02    0.95737E-07    0.40094E-03   -0.97505E-06
    98    0.25777E+04    0.70473E+00    0.00000E+00   -0.21301E+02    0.95100E-07    0.39592E-03   -0.95382E-06
    99    0.26080E+04    0.71881E+00    0.00000E+00   -0.21935E+02    0.94467E-07    0.39101E-03   -0.92720E-06
   100    0.26385E+04    0.73275E+00    0.00000E+00   -0.22568E+02    0.93838E-07    0.38621E-03   -0.89614E-06
   101    0.26693E+04    0.74662E+00    0.00000E+00   -0.23203E+02    0.93213E-07    0.38150E-03   -0.86163E-06
   102    0.27005E+04    0.76026E+00    0.00000E+00   -0.23838E+02    0.92592E-07    0.37690E-03   -0.82463E-06
   103    0.27316E+04    0.77377E+00    0.00000E+00   -0.24473E+02    0.91975E-07    0.37239E-03   -0.78612E-06
