     2    0.16113E+04    0.69892E-01    0.25573E-01    0.41109E+01
     3    0.14380E+04    0.10634E+00    0.29173E-01    0.41217E+01
     4    0.13412E+04    0.11691E+00    0.28339E-01    0.39258E+01
     5    0.12756E+04    0.10310E+00    0.24632E-01    0.34993E+01
     6    0.12308E+04    0.76763E-01    0.19699E-01    0.29694E+01
     7    0.12011E+04    0.50070E-01    0.14815E-01    0.24271E+01
     8    0.11820E+04    0.30250E-01    0.10725E-01    0.19300E+01
     9    0.11707E+04    0.18840E-01    0.77150E-02    0.15079E+01
    10    0.11653E+04    0.13813E-01    0.57722E-02    0.11823E+01
    11    0.11637E+04    0.12156E-01    0.47294E-02    0.95668E+00
    12    0.11656E+04    0.11649E-01    0.43713E-02    0.82908E+00
    13    0.11695E+04    0.11236E-01    0.44942E-02    0.77691E+00
    14    0.11747E+04    0.10940E-01    0.49168E-02    0.77278E+00
    15    0.11817E+04    0.10966E-01    0.55281E-02    0.79923E+00
    16    0.11908E+04    0.11463E-01    0.62453E-02    0.84215E+00
    17    0.12016E+04    0.12413E-01    0.70263E-02    0.88745E+00
    18    0.12128E+04    0.13572E-01    0.78443E-02    0.92442E+00
    19    0.12253E+04    0.14806E-01    0.86907E-02    0.94890E+00
    20    0.12373E+04    0.16094E-01    0.95619E-02    0.95717E+00
    21    0.12493E+04    0.17479E-01    0.10456E-01    0.95501E+00
    22    0.12618E+04    0.19094E-01    0.11371E-01    0.94837E+00
    23    0.12744E+04    0.20989E-01    0.12307E-01    0.93920E+00
    24    0.12872E+04    0.23156E-01    0.13260E-01    0.92873E+00
    25    0.13003E+04    0.25601E-01    0.14229E-01    0.91903E+00
    26    0.13134E+04    0.28291E-01    0.15211E-01    0.91294E+00
    27    0.13268E+04    0.31176E-01    0.16206E-01    0.90812E+00
    28    0.13403E+04    0.34242E-01    0.17216E-01    0.90220E+00
    29    0.13540E+04    0.37508E-01    0.18240E-01    0.89265E+00
    30    0.13678E+04    0.41002E-01    0.19277E-01    0.87579E+00
    31    0.13815E+04    0.44707E-01    0.20326E-01    0.84971E+00
    32    0.13956E+04    0.48589E-01    0.21385E-01    0.81273E+00
    33    0.14098E+04    0.52651E-01    0.22455E-01    0.76239E+00
    34    0.14241E+04    0.56912E-01    0.23533E-01    0.69806E+00
    35    0.14385E+04    0.61399E-01    0.24617E-01    0.62411E+00
    36    0.14529E+04    0.66138E-01    0.25702E-01    0.54354E+00
    37    0.14672E+04    0.71125E-01    0.26792E-01    0.45270E+00
    38    0.14819E+04    0.76355E-01    0.27888E-01    0.34951E+00
    39    0.14969E+04    0.81837E-01    0.28988E-01    0.23613E+00
    40    0.15118E+04    0.87587E-01    0.30088E-01    0.11554E+00
    41    0.15270E+04    0.93622E-01    0.31185E-01   -0.10392E-01
    42    0.15420E+04    0.99944E-01    0.32277E-01   -0.14349E+00
    43    0.15571E+04    0.10655E+00    0.33364E-01   -0.28646E+00
    44    0.15721E+04    0.11341E+00    0.34444E-01   -0.44115E+00
    45    0.15873E+04    0.12053E+00    0.35517E-01   -0.60931E+00
    46    0.16028E+04    0.12790E+00    0.36582E-01   -0.79393E+00
    47    0.16184E+04    0.13552E+00    0.37636E-01   -0.99314E+00
    48    0.16340E+04    0.14340E+00    0.38679E-01   -0.12012E+01
    49    0.16496E+04    0.15153E+00    0.39710E-01   -0.14129E+01
    50    0.16657E+04    0.15989E+00    0.40726E-01   -0.16298E+01
    51    0.16818E+04    0.16845E+00    0.41727E-01   -0.18555E+01
    52    0.16983E+04    0.17729E+00    0.42711E-01   -0.20951E+01
    53    0.17147E+04    0.18656E+00    0.43678E-01   -0.23524E+01
    54    0.17310E+04    0.19624E+00    0.44627E-01   -0.26231E+01
    55    0.17475E+04    0.20630E+00    0.45557E-01   -0.29029E+01
    56    0.17642E+04    0.21659E+00    0.46468E-01   -0.31936E+01
    57    0.17812E+04    0.22702E+00    0.47358E-01   -0.34948E+01
    58    0.17985E+04    0.23758E+00    0.48226E-01   -0.38072E+01
    59    0.18158E+04    0.24832E+00    0.49071E-01   -0.41313E+01
    60    0.18334E+04    0.25929E+00    0.49892E-01   -0.44660E+01
    61    0.18513E+04    0.27060E+00    0.50689E-01   -0.48105E+01
    62    0.18691E+04    0.28222E+00    0.51461E-01   -0.51656E+01
    63    0.18871E+04    0.29412E+00    0.52208E-01   -0.55325E+01
    64    0.19054E+04    0.30629E+00    0.52928E-01   -0.59126E+01
    65    0.19237E+04    0.31872E+00    0.53622E-01   -0.63066E+01
    66    0.19423E+04    0.33132E+00    0.54289E-01   -0.67127E+01
    67    0.19612E+04    0.34411E+00    0.54929E-01   -0.71279E+01
    68    0.19804E+04    0.35711E+00    0.55541E-01   -0.75504E+01
    69    0.19998E+04    0.37030E+00    0.56124E-01   -0.79783E+01
    70    0.20196E+04    0.38370E+00    0.56678E-01   -0.84130E+01
    71    0.20395E+04    0.39731E+00    0.57202E-01   -0.88568E+01
    72    0.20595E+04    0.41110E+00    0.57696E-01   -0.93111E+01
    73    0.20798E+04    0.42504E+00    0.58161E-01   -0.97769E+01
    74    0.21002E+04    0.43912E+00    0.58595E-01   -0.10253E+02
    75    0.21210E+04    0.45335E+00    0.59000E-01   -0.10739E+02
    76    0.21421E+04    0.46772E+00    0.59376E-01   -0.11234E+02
    77    0.21635E+04    0.48224E+00    0.59722E-01   -0.11738E+02
    78    0.21853E+04    0.49693E+00    0.60038E-01   -0.12252E+02
    79    0.22073E+04    0.51171E+00    0.60324E-01   -0.12772E+02
    80    0.22296E+04    0.52660E+00    0.60580E-01   -0.13300E+02
    81    0.22522E+04    0.54155E+00    0.60806E-01   -0.13835E+02
    82    0.22750E+04    0.55656E+00    0.61002E-01   -0.14377E+02
    83    0.22980E+04    0.57163E+00    0.61167E-01   -0.14926E+02
    84    0.23214E+04    0.58675E+00    0.61303E-01   -0.15479E+02
    85    0.23449E+04    0.60189E+00    0.61408E-01   -0.16039E+02
    86    0.23686E+04    0.61707E+00    0.61484E-01   -0.16603E+02
    87    0.23928E+04    0.63225E+00    0.61530E-01   -0.17171E+02
    88    0.24170E+04    0.64746E+00    0.61546E-01   -0.17744E+02
    89    0.24417E+04    0.66267E+00    0.61533E-01   -0.18323E+02
    90    0.24666E+04    0.67784E+00    0.61491E-01   -0.18905E+02
    91    0.24916E+04    0.69298E+00    0.61420E-01   -0.19490E+02
    92    0.25170E+04    0.70805E+00    0.61321E-01   -0.20079E+02
    93    0.25428E+04    0.72307E+00    0.61193E-01   -0.20671E+02
    94    0.25686E+04    0.73799E+00    0.61039E-01   -0.21265E+02
    95    0.25948E+04    0.75281E+00    0.60859E-01   -0.21862E+02
    96    0.26211E+04    0.76751E+00    0.60652E-01   -0.22462E+02
    97    0.26478E+04    0.78209E+00    0.60420E-01   -0.23062E+02
    98    0.26748E+04    0.79654E+00    0.60163E-01   -0.23662E+02
    99    0.27019E+04    0.81082E+00    0.59883E-01   -0.24264E+02
   100    0.27293E+04    0.82493E+00    0.59578E-01   -0.24864E+02
   101    0.27570E+04    0.83894E+00    0.59251E-01   -0.25466E+02
   102    0.27852E+04    0.85268E+00    0.58901E-01   -0.26066E+02
   103    0.28134E+04    0.86625E+00    0.58530E-01   -0.26666E+02
   104    0.28419E+04    0.87964E+00    0.58137E-01   -0.27263E+02
   105    0.28706E+04    0.89278E+00    0.57724E-01   -0.27858E+02
   106    0.28995E+04    0.90574E+00    0.57291E-01   -0.28451E+02
   107    0.29285E+04    0.91838E+00    0.56838E-01   -0.29040E+02
   108    0.29578E+04    0.93076E+00    0.56366E-01   -0.29627E+02
   109    0.29874E+04    0.94282E+00    0.55877E-01   -0.30209E+02
   110    0.30171E+04    0.95456E+00    0.55370E-01   -0.30786E+02
   111    0.30471E+04    0.96605E+00    0.54845E-01   -0.31359E+02
   112    0.30772E+04    0.97723E+00    0.54305E-01   -0.31927E+02
   113    0.31076E+04    0.98808E+00    0.53749E-01   -0.32488E+02
   114    0.31382E+04    0.99854E+00    0.53178E-01   -0.33043E+02
   115    0.31690E+04    0.10088E+01    0.52593E-01   -0.33591E+02
   116    0.31999E+04    0.10185E+01    0.51995E-01   -0.34131E+02
   117    0.32312E+04    0.10279E+01    0.51385E-01   -0.34663E+02
   118    0.32626E+04    0.10370E+01    0.50763E-01   -0.35187E+02
   119    0.32941E+04    0.10457E+01    0.50130E-01   -0.35702E+02
   120    0.33258E+04    0.10539E+01    0.49487E-01   -0.36207E+02
   121    0.33575E+04    0.10618E+01    0.48834E-01   -0.36702E+02
   122    0.33894E+04    0.10692E+01    0.48173E-01   -0.37186E+02
   123    0.34214E+04    0.10762E+01    0.47504E-01   -0.37660E+02
   124    0.34535E+04    0.10828E+01    0.46828E-01   -0.38121E+02
   125    0.34856E+04    0.10889E+01    0.46145E-01   -0.38570E+02
   126    0.35179E+04    0.10946E+01    0.45457E-01   -0.39008E+02
   127    0.35502E+04    0.10998E+01    0.44764E-01   -0.39433E+02
   128    0.35825E+04    0.11046E+01    0.44067E-01   -0.39844E+02
   129    0.36150E+04    0.11089E+01    0.43366E-01   -0.40242E+02
   130    0.36474E+04    0.11126E+01    0.42663E-01   -0.40625E+02
   131    0.36799E+04    0.11160E+01    0.41959E-01   -0.40995E+02
   132    0.37126E+04    0.11188E+01    0.41252E-01   -0.41348E+02
   133    0.37451E+04    0.11212E+01    0.40546E-01   -0.41688E+02
   134    0.37777E+04    0.11232E+01    0.39839E-01   -0.42009E+02
   135    0.38104E+04    0.11246E+01    0.39132E-01   -0.42315E+02
   136    0.38429E+04    0.11255E+01    0.38427E-01   -0.42602E+02
   137    0.38755E+04    0.11259E+01    0.37723E-01   -0.42873E+02
   138    0.39080E+04    0.11259E+01    0.37021E-01   -0.43126E+02
   139    0.39403E+04    0.11254E+01    0.36322E-01   -0.43360E+02
   140    0.39728E+04    0.11244E+01    0.35625E-01   -0.43576E+02
   141    0.40050E+04    0.11229E+01    0.34933E-01   -0.43771E+02
   142    0.40373E+04    0.11209E+01    0.34245E-01   -0.43948E+02
   143    0.40696E+04    0.11184E+01    0.33561E-01   -0.44106E+02
   144    0.41016E+04    0.11155E+01    0.32883E-01   -0.44243E+02
   145    0.41336E+04    0.11122E+01    0.32211E-01   -0.44360E+02
   146    0.41656E+04    0.11083E+01    0.31546E-01   -0.44457E+02
   147    0.41974E+04    0.11041E+01    0.30887E-01   -0.44531E+02
   148    0.42290E+04    0.10994E+01    0.30236E-01   -0.44585E+02
   149    0.42606E+04    0.10942E+01    0.29593E-01   -0.44618E+02
   150    0.42919E+04    0.10887E+01    0.28959E-01   -0.44626E+02
   151    0.43231E+04    0.10827E+01    0.28334E-01   -0.44613E+02
   152    0.43540E+04    0.10762E+01    0.27718E-01   -0.44578E+02
   153    0.43848E+04    0.10694E+01    0.27112E-01   -0.44519E+02
   154    0.44155E+04    0.10623E+01    0.26516E-01   -0.44436E+02
   155    0.44459E+04    0.10548E+01    0.25930E-01   -0.44331E+02
   156    0.44760E+04    0.10469E+01    0.25354E-01   -0.44202E+02
   157    0.45061E+04    0.10387E+01    0.24788E-01   -0.44049E+02
   158    0.45358E+04    0.10302E+01    0.24232E-01   -0.43872E+02
   159    0.45653E+04    0.10213E+01    0.23688E-01   -0.43671E+02
   160    0.45946E+04    0.10121E+01    0.23154E-01   -0.43444E+02
   161    0.46237E+04    0.10027E+01    0.22631E-01   -0.43193E+02
   162    0.46526E+04    0.99297E+00    0.22119E-01   -0.42918E+02
   163    0.46813E+04    0.98296E+00    0.21619E-01   -0.42618E+02
   164    0.47095E+04    0.97274E+00    0.21131E-01   -0.42294E+02
   165    0.47376E+04    0.96226E+00    0.20654E-01   -0.41943E+02
   166    0.47655E+04    0.95165E+00    0.20189E-01   -0.41568E+02
   167    0.47931E+04    0.94069E+00    0.19736E-01   -0.41168E+02
   168    0.48203E+04    0.92976E+00    0.19296E-01   -0.40743E+02
   169    0.48472E+04    0.91856E+00    0.18868E-01   -0.40291E+02
   170    0.48738E+04    0.90731E+00    0.18453E-01   -0.39814E+02
   171    0.49000E+04    0.89601E+00    0.18050E-01   -0.39310E+02
   172    0.49258E+04    0.88459E+00    0.17661E-01   -0.38781E+02
   173    0.49511E+04    0.87305E+00    0.17285E-01   -0.38226E+02
   174    0.49762E+04    0.86168E+00    0.16922E-01   -0.37645E+02
   175    0.50008E+04    0.85019E+00    0.16573E-01   -0.37038E+02
   176    0.50250E+04    0.83881E+00    0.16237E-01   -0.36405E+02
   177    0.50488E+04    0.82745E+00    0.15915E-01   -0.35747E+02
   178    0.50721E+04    0.81634E+00    0.15606E-01   -0.35062E+02
   179    0.50950E+04    0.80519E+00    0.15311E-01   -0.34351E+02
   180    0.51175E+04    0.79421E+00    0.15028E-01   -0.33615E+02
   181    0.51396E+04    0.78340E+00    0.14758E-01   -0.32854E+02
   182    0.51612E+04    0.77285E+00    0.14500E-01   -0.32067E+02
   183    0.51823E+04    0.76247E+00    0.14254E-01   -0.31255E+02
   184    0.52030E+04    0.75233E+00    0.14020E-01   -0.30417E+02
   185    0.52232E+04    0.74259E+00    0.13797E-01   -0.29555E+02
   186    0.52427E+04    0.73311E+00    0.13586E-01   -0.28667E+02
   187    0.52619E+04    0.72402E+00    0.13387E-01   -0.27754E+02
   188    0.52807E+04    0.71531E+00    0.13198E-01   -0.26817E+02
   189    0.52989E+04    0.70702E+00    0.13020E-01   -0.25855E+02
   190    0.53169E+04    0.69920E+00    0.12852E-01   -0.24870E+02
   191    0.53340E+04    0.69186E+00    0.12694E-01   -0.23860E+02
   192    0.53508E+04    0.68504E+00    0.12547E-01   -0.22825E+02
   193    0.53669E+04    0.67878E+00    0.12409E-01   -0.21769E+02
   194    0.53827E+04    0.67310E+00    0.12280E-01   -0.20688E+02
   195    0.53979E+04    0.66804E+00    0.12161E-01   -0.19585E+02
   196    0.54125E+04    0.66364E+00    0.12051E-01   -0.18459E+02
   197    0.54267E+04    0.65995E+00    0.11950E-01   -0.17311E+02
   198    0.54403E+04    0.65698E+00    0.11857E-01   -0.16141E+02
   199    0.54535E+04    0.65477E+00    0.11772E-01   -0.14949E+02
   200    0.54661E+04    0.65335E+00    0.11696E-01   -0.13737E+02
   201    0.54781E+04    0.65278E+00    0.11627E-01   -0.12503E+02
   202    0.54896E+04    0.65307E+00    0.11566E-01   -0.11249E+02
   203    0.55005E+04    0.65428E+00    0.11513E-01   -0.99740E+01
   204    0.55107E+04    0.65641E+00    0.11466E-01   -0.86810E+01
