    0.10000E-03    0.53304E+03
    0.10202E-03    0.54337E+03
    0.10408E-03    0.55389E+03
    0.10618E-03    0.56462E+03
    0.10833E-03    0.57556E+03
    0.11052E-03    0.58671E+03
    0.11275E-03    0.59808E+03
    0.11503E-03    0.60966E+03
    0.11735E-03    0.62147E+03
    0.11972E-03    0.63351E+03
    0.12214E-03    0.64578E+03
    0.12461E-03    0.65829E+03
    0.12712E-03    0.67104E+03
    0.12969E-03    0.68403E+03
    0.13231E-03    0.69728E+03
    0.13499E-03    0.71078E+03
    0.13771E-03    0.72455E+03
    0.14049E-03    0.73858E+03
    0.14333E-03    0.75288E+03
    0.14623E-03    0.76745E+03
    0.14918E-03    0.78231E+03
    0.15220E-03    0.79746E+03
    0.15527E-03    0.81290E+03
    0.15841E-03    0.82863E+03
    0.16161E-03    0.84467E+03
    0.16487E-03    0.86102E+03
    0.16820E-03    0.87769E+03
    0.17160E-03    0.89467E+03
    0.17507E-03    0.91199E+03
    0.17860E-03    0.92963E+03
    0.18221E-03    0.94762E+03
    0.18589E-03    0.96596E+03
    0.18965E-03    0.98464E+03
    0.19348E-03    0.10037E+04
    0.19739E-03    0.10231E+04
    0.20138E-03    0.10429E+04
    0.20544E-03    0.10631E+04
    0.20959E-03    0.10836E+04
    0.21383E-03    0.11046E+04
    0.21815E-03    0.11259E+04
    0.22255E-03    0.11477E+04
    0.22705E-03    0.11699E+04
    0.23164E-03    0.11925E+04
    0.23632E-03    0.12155E+04
    0.24109E-03    0.12390E+04
    0.24596E-03    0.12630E+04
    0.25093E-03    0.12874E+04
    0.25600E-03    0.13122E+04
    0.26117E-03    0.13376E+04
    0.26645E-03    0.13634E+04
    0.27183E-03    0.13897E+04
    0.27732E-03    0.14165E+04
    0.28292E-03    0.14439E+04
    0.28864E-03    0.14717E+04
    0.29447E-03    0.15001E+04
    0.30042E-03    0.15291E+04
    0.30649E-03    0.15586E+04
    0.31268E-03    0.15886E+04
    0.31899E-03    0.16192E+04
    0.32544E-03    0.16505E+04
    0.33201E-03    0.16823E+04
    0.33872E-03    0.17147E+04
