     2    0.48461E+03    0.15246E-01    0.25563E-01    0.59802E+00
     3    0.38885E+03    0.18742E-01    0.29164E-01   -0.19590E+00
     4    0.36399E+03    0.19844E-01    0.28331E-01   -0.47581E+00
     5    0.35390E+03    0.18253E-01    0.24626E-01   -0.55616E+00
     6    0.34943E+03    0.15020E-01    0.19694E-01   -0.54032E+00
     7    0.34786E+03    0.11328E-01    0.14812E-01   -0.48450E+00
     8    0.34774E+03    0.80923E-02    0.10724E-01   -0.42080E+00
     9    0.34854E+03    0.57549E-02    0.77144E-02   -0.36487E+00
    10    0.34990E+03    0.43973E-02    0.57720E-02   -0.31948E+00
    11    0.35127E+03    0.38638E-02    0.47292E-02   -0.28874E+00
    12    0.35215E+03    0.39097E-02    0.43710E-02   -0.27154E+00
    13    0.35280E+03    0.43255E-02    0.44938E-02   -0.26599E+00
    14    0.35360E+03    0.49355E-02    0.49161E-02   -0.27043E+00
    15    0.35468E+03    0.56517E-02    0.55272E-02   -0.28315E+00
    16    0.35603E+03    0.64183E-02    0.62440E-02   -0.30257E+00
    17    0.35728E+03    0.72214E-02    0.70247E-02   -0.32767E+00
    18    0.35809E+03    0.80590E-02    0.78424E-02   -0.35753E+00
    19    0.35846E+03    0.89319E-02    0.86886E-02   -0.39093E+00
    20    0.35848E+03    0.98416E-02    0.95599E-02   -0.42689E+00
    21    0.35821E+03    0.10787E-01    0.10454E-01   -0.46556E+00
    22    0.35772E+03    0.11764E-01    0.11370E-01   -0.50721E+00
    23    0.35703E+03    0.12767E-01    0.12305E-01   -0.55151E+00
    24    0.35614E+03    0.13790E-01    0.13258E-01   -0.59801E+00
    25    0.35506E+03    0.14833E-01    0.14225E-01   -0.64639E+00
    26    0.35381E+03    0.15898E-01    0.15206E-01   -0.69631E+00
    27    0.35241E+03    0.16984E-01    0.16201E-01   -0.74739E+00
    28    0.35085E+03    0.18090E-01    0.17211E-01   -0.79937E+00
    29    0.34914E+03    0.19222E-01    0.18235E-01   -0.85268E+00
    30    0.34727E+03    0.20385E-01    0.19274E-01   -0.90770E+00
    31    0.34527E+03    0.21577E-01    0.20325E-01   -0.96391E+00
    32    0.34314E+03    0.22790E-01    0.21384E-01   -0.10207E+01
    33    0.34090E+03    0.24015E-01    0.22452E-01   -0.10781E+01
    34    0.33851E+03    0.25243E-01    0.23526E-01   -0.11363E+01
    35    0.33600E+03    0.26483E-01    0.24607E-01   -0.11947E+01
    36    0.33339E+03    0.27744E-01    0.25692E-01   -0.12530E+01
    37    0.33067E+03    0.29026E-01    0.26783E-01   -0.13113E+01
    38    0.32785E+03    0.30327E-01    0.27880E-01   -0.13694E+01
    39    0.32493E+03    0.31643E-01    0.28980E-01   -0.14273E+01
    40    0.32191E+03    0.32973E-01    0.30079E-01   -0.14850E+01
    41    0.31880E+03    0.34314E-01    0.31175E-01   -0.15422E+01
    42    0.31560E+03    0.35664E-01    0.32266E-01   -0.15988E+01
    43    0.31231E+03    0.37022E-01    0.33352E-01   -0.16549E+01
    44    0.30893E+03    0.38386E-01    0.34431E-01   -0.17104E+01
    45    0.30548E+03    0.39753E-01    0.35503E-01   -0.17651E+01
    46    0.30195E+03    0.41124E-01    0.36568E-01   -0.18190E+01
    47    0.29835E+03    0.42496E-01    0.37624E-01   -0.18720E+01
    48    0.29469E+03    0.43870E-01    0.38668E-01   -0.19240E+01
    49    0.29096E+03    0.45245E-01    0.39700E-01   -0.19747E+01
    50    0.28718E+03    0.46620E-01    0.40717E-01   -0.20242E+01
    51    0.28334E+03    0.47995E-01    0.41717E-01   -0.20723E+01
    52    0.27944E+03    0.49368E-01    0.42701E-01   -0.21189E+01
    53    0.27551E+03    0.50737E-01    0.43667E-01   -0.21641E+01
    54    0.27152E+03    0.52100E-01    0.44615E-01   -0.22079E+01
    55    0.26750E+03    0.53456E-01    0.45544E-01   -0.22502E+01
    56    0.26344E+03    0.54803E-01    0.46453E-01   -0.22910E+01
    57    0.25935E+03    0.56139E-01    0.47343E-01   -0.23303E+01
    58    0.25523E+03    0.57464E-01    0.48211E-01   -0.23679E+01
    59    0.25108E+03    0.58776E-01    0.49056E-01   -0.24036E+01
    60    0.24690E+03    0.60074E-01    0.49878E-01   -0.24374E+01
    61    0.24269E+03    0.61358E-01    0.50675E-01   -0.24692E+01
    62    0.23847E+03    0.62627E-01    0.51447E-01   -0.24989E+01
    63    0.23423E+03    0.63881E-01    0.52193E-01   -0.25268E+01
    64    0.22997E+03    0.65121E-01    0.52912E-01   -0.25528E+01
    65    0.22571E+03    0.66345E-01    0.53605E-01   -0.25771E+01
    66    0.22145E+03    0.67555E-01    0.54270E-01   -0.25997E+01
    67    0.21719E+03    0.68746E-01    0.54908E-01   -0.26204E+01
    68    0.21293E+03    0.69916E-01    0.55517E-01   -0.26392E+01
    69    0.20868E+03    0.71063E-01    0.56099E-01   -0.26560E+01
    70    0.20443E+03    0.72182E-01    0.56653E-01   -0.26707E+01
    71    0.20019E+03    0.73273E-01    0.57179E-01   -0.26831E+01
    72    0.19595E+03    0.74336E-01    0.57675E-01   -0.26933E+01
    73    0.19173E+03    0.75375E-01    0.58142E-01   -0.27016E+01
    74    0.18753E+03    0.76392E-01    0.58578E-01   -0.27081E+01
    75    0.18334E+03    0.77389E-01    0.58983E-01   -0.27129E+01
    76    0.17918E+03    0.78368E-01    0.59356E-01   -0.27161E+01
    77    0.17504E+03    0.79326E-01    0.59698E-01   -0.27177E+01
    78    0.17093E+03    0.80258E-01    0.60009E-01   -0.27176E+01
    79    0.16685E+03    0.81161E-01    0.60291E-01   -0.27156E+01
    80    0.16280E+03    0.82031E-01    0.60544E-01   -0.27117E+01
    81    0.15878E+03    0.82864E-01    0.60768E-01   -0.27057E+01
    82    0.15479E+03    0.83661E-01    0.60964E-01   -0.26978E+01
    83    0.15083E+03    0.84422E-01    0.61131E-01   -0.26881E+01
    84    0.14692E+03    0.85151E-01    0.61268E-01   -0.26766E+01
    85    0.14304E+03    0.85847E-01    0.61374E-01   -0.26634E+01
    86    0.13921E+03    0.86512E-01    0.61450E-01   -0.26487E+01
    87    0.13543E+03    0.87145E-01    0.61495E-01   -0.26324E+01
    88    0.13169E+03    0.87744E-01    0.61511E-01   -0.26146E+01
    89    0.12799E+03    0.88310E-01    0.61497E-01   -0.25954E+01
    90    0.12435E+03    0.88840E-01    0.61453E-01   -0.25746E+01
    91    0.12076E+03    0.89334E-01    0.61381E-01   -0.25525E+01
    92    0.11721E+03    0.89791E-01    0.61281E-01   -0.25289E+01
    93    0.11372E+03    0.90211E-01    0.61153E-01   -0.25040E+01
    94    0.11028E+03    0.90596E-01    0.60998E-01   -0.24779E+01
    95    0.10690E+03    0.90944E-01    0.60817E-01   -0.24504E+01
    96    0.10357E+03    0.91257E-01    0.60610E-01   -0.24218E+01
    97    0.10029E+03    0.91534E-01    0.60377E-01   -0.23921E+01
    98    0.97068E+02    0.91775E-01    0.60120E-01   -0.23613E+01
