    0.10000E-03    0.56800E+03
    0.10202E-03    0.57754E+03
    0.10408E-03    0.58730E+03
    0.10618E-03    0.59727E+03
    0.10833E-03    0.60747E+03
    0.11052E-03    0.61790E+03
    0.11275E-03    0.62855E+03
    0.11503E-03    0.63944E+03
    0.11735E-03    0.65057E+03
    0.11972E-03    0.66194E+03
    0.12214E-03    0.67356E+03
    0.12461E-03    0.68543E+03
    0.12712E-03    0.69755E+03
    0.12969E-03    0.70993E+03
    0.13231E-03    0.72258E+03
    0.13499E-03    0.73549E+03
    0.13771E-03    0.74868E+03
    0.14049E-03    0.76214E+03
    0.14333E-03    0.77588E+03
    0.14623E-03    0.78991E+03
    0.14918E-03    0.80424E+03
    0.15220E-03    0.81886E+03
    0.15527E-03    0.83378E+03
    0.15841E-03    0.84901E+03
    0.16161E-03    0.86455E+03
    0.16487E-03    0.88042E+03
    0.16820E-03    0.89660E+03
    0.17160E-03    0.91312E+03
    0.17507E-03    0.92997E+03
    0.17860E-03    0.94717E+03
    0.18221E-03    0.96471E+03
    0.18589E-03    0.98261E+03
    0.18965E-03    0.10009E+04
    0.19348E-03    0.10195E+04
    0.19739E-03    0.10385E+04
    0.20138E-03    0.10579E+04
    0.20544E-03    0.10776E+04
    0.20959E-03    0.10978E+04
    0.21383E-03    0.11184E+04
    0.21815E-03    0.11393E+04
    0.22255E-03    0.11607E+04
    0.22705E-03    0.11826E+04
    0.23164E-03    0.12048E+04
    0.23632E-03    0.12275E+04
    0.24109E-03    0.12506E+04
    0.24596E-03    0.12742E+04
    0.25093E-03    0.12983E+04
    0.25600E-03    0.13228E+04
    0.26117E-03    0.13478E+04
    0.26645E-03    0.13733E+04
    0.27183E-03    0.13993E+04
    0.27732E-03    0.14258E+04
    0.28292E-03    0.14528E+04
    0.28864E-03    0.14804E+04
    0.29447E-03    0.15085E+04
    0.30042E-03    0.15371E+04
    0.30649E-03    0.15663E+04
    0.31268E-03    0.15961E+04
    0.31899E-03    0.16264E+04
    0.32544E-03    0.16573E+04
    0.33201E-03    0.16889E+04
    0.33872E-03    0.17210E+04
    0.34556E-03    0.17537E+04
    0.35254E-03    0.17871E+04
    0.35966E-03    0.18211E+04
    0.36693E-03    0.18558E+04
    0.37434E-03    0.18912E+04
    0.38190E-03    0.19272E+04
    0.38962E-03    0.19639E+04
    0.39749E-03    0.20013E+04
    0.40552E-03    0.20394E+04
    0.41371E-03    0.20783E+04
    0.42207E-03    0.21179E+04
    0.43060E-03    0.21582E+04
    0.43929E-03    0.21993E+04
    0.44817E-03    0.22412E+04
    0.45722E-03    0.22839E+04
    0.46646E-03    0.23274E+04
    0.47588E-03    0.23717E+04
    0.48550E-03    0.24168E+04
    0.49530E-03    0.24628E+04
    0.50531E-03    0.25097E+04
    0.51552E-03    0.25574E+04
    0.52593E-03    0.26061E+04
    0.53656E-03    0.26556E+04
    0.54739E-03    0.27061E+04
    0.55845E-03    0.27575E+04
    0.56973E-03    0.28099E+04
