    0.10000E-03    0.53304E+03
    0.10202E-03    0.54336E+03
    0.10408E-03    0.55389E+03
    0.10618E-03    0.56462E+03
    0.10833E-03    0.57556E+03
    0.11052E-03    0.58671E+03
    0.11275E-03    0.59808E+03
    0.11503E-03    0.60966E+03
    0.11735E-03    0.62147E+03
    0.11972E-03    0.63351E+03
    0.12214E-03    0.64578E+03
    0.12461E-03    0.65829E+03
    0.12712E-03    0.67104E+03
    0.12969E-03    0.68403E+03
    0.13231E-03    0.69728E+03
    0.13499E-03    0.71079E+03
    0.13771E-03    0.72455E+03
    0.14049E-03    0.73858E+03
    0.14333E-03    0.75288E+03
    0.14623E-03    0.76746E+03
    0.14918E-03    0.78232E+03
    0.15220E-03    0.79746E+03
    0.15527E-03    0.81290E+03
    0.15841E-03    0.82864E+03
    0.16161E-03    0.84468E+03
    0.16487E-03    0.86103E+03
    0.16820E-03    0.87769E+03
    0.17160E-03    0.89468E+03
    0.17507E-03    0.91199E+03
    0.17860E-03    0.92964E+03
    0.18221E-03    0.94763E+03
    0.18589E-03    0.96596E+03
    0.18965E-03    0.98465E+03
    0.19348E-03    0.10037E+04
    0.19739E-03    0.10231E+04
    0.20138E-03    0.10429E+04
    0.20544E-03    0.10631E+04
    0.20959E-03    0.10836E+04
    0.21383E-03    0.11046E+04
    0.21815E-03    0.11259E+04
    0.22255E-03    0.11477E+04
    0.22705E-03    0.11699E+04
    0.23164E-03    0.11925E+04
    0.23632E-03    0.12156E+04
    0.24109E-03    0.12390E+04
    0.24596E-03    0.12630E+04
    0.25093E-03    0.12874E+04
    0.25600E-03    0.13122E+04
    0.26117E-03    0.13376E+04
    0.26645E-03    0.13634E+04
    0.27183E-03    0.13897E+04
    0.27732E-03    0.14166E+04
    0.28292E-03    0.14439E+04
    0.28864E-03    0.14718E+04
    0.29447E-03    0.15002E+04
    0.30042E-03    0.15291E+04
    0.30649E-03    0.15586E+04
    0.31268E-03    0.15887E+04
    0.31899E-03    0.16193E+04
    0.32544E-03    0.16505E+04
    0.33201E-03    0.16823E+04
    0.33872E-03    0.17147E+04
    0.34556E-03    0.17478E+04
    0.35254E-03    0.17814E+04
    0.35966E-03    0.18157E+04
    0.36693E-03    0.18507E+04
    0.37434E-03    0.18863E+04
    0.38190E-03    0.19226E+04
    0.38962E-03    0.19595E+04
    0.39749E-03    0.19972E+04
    0.40552E-03    0.20356E+04
    0.41371E-03    0.20747E+04
    0.42207E-03    0.21145E+04
    0.43060E-03    0.21551E+04
    0.43929E-03    0.21965E+04
    0.44817E-03    0.22387E+04
    0.45722E-03    0.22816E+04
    0.46646E-03    0.23253E+04
    0.47588E-03    0.23699E+04
    0.48550E-03    0.24153E+04
    0.49530E-03    0.24615E+04
    0.50531E-03    0.25086E+04
    0.51552E-03    0.25566E+04
    0.52593E-03    0.26055E+04
    0.53656E-03    0.26553E+04
    0.54739E-03    0.27060E+04
    0.55845E-03    0.27577E+04
    0.56973E-03    0.28103E+04
    0.58124E-03    0.28639E+04
    0.59299E-03    0.29185E+04
    0.60496E-03    0.29741E+04
    0.61719E-03    0.30307E+04
    0.62965E-03    0.30884E+04
    0.64237E-03    0.31471E+04
    0.65535E-03    0.32069E+04
    0.66859E-03    0.32678E+04
    0.68210E-03    0.33298E+04
    0.69588E-03    0.33929E+04
    0.70993E-03    0.34572E+04
    0.72427E-03    0.35226E+04
    0.73891E-03    0.35893E+04
    0.75383E-03    0.36571E+04
    0.76906E-03    0.37261E+04
    0.78460E-03    0.37964E+04
    0.80045E-03    0.38680E+04
    0.81662E-03    0.39409E+04
    0.83311E-03    0.40150E+04
    0.84994E-03    0.40905E+04
    0.86711E-03    0.41673E+04
    0.88463E-03    0.42455E+04
    0.90250E-03    0.43251E+04
    0.92073E-03    0.44060E+04
    0.93933E-03    0.44884E+04
    0.95831E-03    0.45723E+04
    0.97767E-03    0.46576E+04
    0.99742E-03    0.47444E+04
    0.10176E-02    0.48327E+04
    0.10381E-02    0.49225E+04
    0.10591E-02    0.50139E+04
    0.10805E-02    0.51068E+04
    0.11023E-02    0.52014E+04
    0.11246E-02    0.52975E+04
    0.11473E-02    0.53953E+04
    0.11705E-02    0.54947E+04
    0.11941E-02    0.55958E+04
    0.12182E-02    0.56986E+04
    0.12429E-02    0.58031E+04
    0.12680E-02    0.59094E+04
    0.12936E-02    0.60173E+04
    0.13197E-02    0.61271E+04
    0.13464E-02    0.62387E+04
    0.13736E-02    0.63521E+04
    0.14013E-02    0.64673E+04
    0.14296E-02    0.65844E+04
    0.14585E-02    0.67034E+04
    0.14880E-02    0.68243E+04
    0.15180E-02    0.69471E+04
    0.15487E-02    0.70718E+04
    0.15800E-02    0.71985E+04
    0.16119E-02    0.73271E+04
    0.16445E-02    0.74577E+04
    0.16777E-02    0.75904E+04
    0.17116E-02    0.77250E+04
    0.17462E-02    0.78617E+04
    0.17814E-02    0.80004E+04
    0.18174E-02    0.81412E+04
    0.18541E-02    0.82840E+04
    0.18916E-02    0.84290E+04
    0.19298E-02    0.85760E+04
    0.19688E-02    0.87251E+04
    0.20086E-02    0.88764E+04
    0.20491E-02    0.90297E+04
    0.20905E-02    0.91853E+04
    0.21328E-02    0.93429E+04
    0.21758E-02    0.95027E+04
    0.22198E-02    0.96647E+04
    0.22646E-02    0.98289E+04
    0.23104E-02    0.99952E+04
    0.23571E-02    0.10164E+05
    0.24047E-02    0.10334E+05
    0.24533E-02    0.10507E+05
    0.25028E-02    0.10682E+05
    0.25534E-02    0.10859E+05
    0.26050E-02    0.11039E+05
    0.26576E-02    0.11220E+05
    0.27113E-02    0.11404E+05
    0.27660E-02    0.11590E+05
    0.28219E-02    0.11778E+05
    0.28789E-02    0.11968E+05
    0.29371E-02    0.12160E+05
    0.29964E-02    0.12354E+05
    0.30569E-02    0.12550E+05
    0.31187E-02    0.12749E+05
    0.31817E-02    0.12949E+05
    0.32460E-02    0.13152E+05
    0.33115E-02    0.13356E+05
    0.33784E-02    0.13562E+05
    0.34467E-02    0.13770E+05
    0.35163E-02    0.13980E+05
    0.35874E-02    0.14192E+05
    0.36598E-02    0.14406E+05
    0.37338E-02    0.14621E+05
    0.38092E-02    0.14839E+05
    0.38861E-02    0.15058E+05
    0.39646E-02    0.15278E+05
    0.40447E-02    0.15500E+05
    0.41264E-02    0.15724E+05
    0.42098E-02    0.15949E+05
    0.42948E-02    0.16176E+05
    0.43816E-02    0.16404E+05
    0.44701E-02    0.16633E+05
    0.45604E-02    0.16863E+05
    0.46525E-02    0.17095E+05
    0.47465E-02    0.17327E+05
    0.48424E-02    0.17561E+05
    0.49402E-02    0.17795E+05
    0.50400E-02    0.18031E+05
    0.51419E-02    0.18267E+05
    0.52457E-02    0.18503E+05
    0.53517E-02    0.18740E+05
    0.54598E-02    0.18977E+05
    0.55701E-02    0.19215E+05
    0.56826E-02    0.19454E+05
    0.57974E-02    0.19692E+05
    0.59145E-02    0.19930E+05
    0.60340E-02    0.20168E+05
    0.61559E-02    0.20405E+05
    0.62803E-02    0.20641E+05
    0.64072E-02    0.20878E+05
    0.65366E-02    0.21113E+05
    0.66686E-02    0.21347E+05
    0.68033E-02    0.21581E+05
    0.69408E-02    0.21813E+05
    0.70810E-02    0.22043E+05
    0.72240E-02    0.22272E+05
    0.73700E-02    0.22500E+05
    0.75189E-02    0.22725E+05
    0.76708E-02    0.22948E+05
    0.78257E-02    0.23169E+05
    0.79838E-02    0.23387E+05
    0.81451E-02    0.23602E+05
    0.83096E-02    0.23815E+05
    0.84775E-02    0.24024E+05
    0.86488E-02    0.24230E+05
    0.88235E-02    0.24432E+05
    0.90017E-02    0.24631E+05
    0.91836E-02    0.24825E+05
    0.93691E-02    0.25015E+05
    0.95583E-02    0.25200E+05
    0.97514E-02    0.25381E+05
    0.99484E-02    0.25556E+05
    0.10149E-01    0.25726E+05
    0.10354E-01    0.25890E+05
    0.10564E-01    0.26049E+05
    0.10777E-01    0.26201E+05
    0.10995E-01    0.26346E+05
    0.11217E-01    0.26485E+05
    0.11443E-01    0.26617E+05
    0.11675E-01    0.26741E+05
    0.11910E-01    0.26858E+05
    0.12151E-01    0.26967E+05
    0.12397E-01    0.27068E+05
    0.12647E-01    0.27160E+05
    0.12902E-01    0.27243E+05
    0.13163E-01    0.27317E+05
    0.13429E-01    0.27381E+05
    0.13700E-01    0.27436E+05
    0.13977E-01    0.27481E+05
    0.14259E-01    0.27516E+05
    0.14547E-01    0.27539E+05
    0.14841E-01    0.27552E+05
    0.15141E-01    0.27554E+05
    0.15447E-01    0.27545E+05
    0.15759E-01    0.27523E+05
    0.16077E-01    0.27490E+05
    0.16402E-01    0.27445E+05
    0.16734E-01    0.27387E+05
    0.17072E-01    0.27317E+05
    0.17416E-01    0.27234E+05
    0.17768E-01    0.27138E+05
    0.18127E-01    0.27030E+05
    0.18493E-01    0.26908E+05
    0.18867E-01    0.26773E+05
    0.19248E-01    0.26624E+05
    0.19637E-01    0.26463E+05
    0.20034E-01    0.26288E+05
    0.20438E-01    0.26099E+05
    0.20851E-01    0.25898E+05
    0.21272E-01    0.25684E+05
    0.21702E-01    0.25456E+05
    0.22141E-01    0.25216E+05
    0.22588E-01    0.24964E+05
    0.23044E-01    0.24699E+05
    0.23510E-01    0.24422E+05
    0.23985E-01    0.24134E+05
    0.24469E-01    0.23835E+05
    0.24964E-01    0.23525E+05
    0.25468E-01    0.23205E+05
    0.25982E-01    0.22875E+05
    0.26507E-01    0.22538E+05
    0.27043E-01    0.22191E+05
    0.27589E-01    0.21836E+05
    0.28146E-01    0.21474E+05
    0.28715E-01    0.21109E+05
    0.29295E-01    0.20742E+05
    0.29887E-01    0.20368E+05
    0.30490E-01    0.19977E+05
    0.31106E-01    0.19579E+05
    0.31735E-01    0.19211E+05
    0.32376E-01    0.18902E+05
    0.33030E-01    0.18618E+05
    0.33697E-01    0.18303E+05
    0.34378E-01    0.17937E+05
    0.35072E-01    0.17552E+05
    0.35781E-01    0.17179E+05
    0.36504E-01    0.16819E+05
    0.37241E-01    0.16465E+05
    0.37993E-01    0.16114E+05
    0.38761E-01    0.15778E+05
    0.39544E-01    0.15461E+05
    0.40343E-01    0.15147E+05
    0.41158E-01    0.14813E+05
    0.41989E-01    0.14460E+05
